time,ROCR
2018-07-26,1.0361
2018-07-25,1.0206
2018-07-24,0.9979
2018-07-23,0.9881
2018-07-20,0.9893
2018-07-19,0.9774
2018-07-18,0.9859
2018-07-17,0.9838
2018-07-16,0.9704
2018-07-13,0.9734
2018-07-12,0.9942
2018-07-11,0.9964
2018-07-10,1.0079
2018-07-09,1.0269
2018-07-06,1.0334
2018-07-05,1.0338
2018-07-03,1.0097
2018-07-02,0.9987
2018-06-29,0.9640
2018-06-28,0.9515
2018-06-27,0.9328
2018-06-26,0.9538
2018-06-25,0.9559
2018-06-22,0.9820
2018-06-21,0.9997
2018-06-20,1.0187
2018-06-19,1.0034
2018-06-18,1.0099
2018-06-15,1.0023
2018-06-14,0.9958
2018-06-13,0.9780
2018-06-12,0.9958
2018-06-11,0.9993
2018-06-08,1.0036
2018-06-07,1.0109
2018-06-06,1.0266
2018-06-05,1.0313
2018-06-04,1.0072
2018-06-01,1.0195
2018-05-31,1.0114
2018-05-30,1.0100
2018-05-29,1.0022
2018-05-25,1.0214
2018-05-24,0.9996
2018-05-23,1.0051
2018-05-22,1.0046
2018-05-21,0.9998
2018-05-18,0.9973
2018-05-17,1.0044
2018-05-16,0.9501
2018-05-15,0.9566
2018-05-14,0.9440
2018-05-11,0.9523
2018-05-10,0.9665
2018-05-09,1.0157
2018-05-08,0.9918
2018-05-07,1.0078
2018-05-04,1.0159
2018-05-03,1.0191
2018-05-02,1.0348
2018-05-01,1.0542
2018-04-30,1.0208
2018-04-27,1.0049
2018-04-26,0.9782
2018-04-25,0.9528
2018-04-24,0.9561
2018-04-23,1.0177
2018-04-20,1.0218
2018-04-19,1.0351
2018-04-18,1.0480
2018-04-17,1.0408
2018-04-16,1.0234
2018-04-13,1.0258
2018-04-12,0.9975
2018-04-11,1.0047
2018-04-10,1.0048
2018-04-09,1.0088
2018-04-06,0.9774
2018-04-05,1.0177
2018-04-04,0.9968
2018-04-03,0.9690
2018-04-02,0.9731
2018-03-29,0.9842
2018-03-28,0.9579
2018-03-27,0.9712
2018-03-26,0.9939
2018-03-23,0.9611
2018-03-22,0.9662
2018-03-21,0.9799
2018-03-20,0.9858
2018-03-19,0.9732
2018-03-16,1.0004
2018-03-15,1.0175
2018-03-14,1.0311
2018-03-13,1.0405
2018-03-12,1.0644
2018-03-09,1.0673
2018-03-08,1.0600
2018-03-07,1.0437
2018-03-06,1.0948
2018-03-05,1.0876
2018-03-02,1.0665
2018-03-01,1.0806
2018-02-28,1.0815
2018-02-27,1.0055
2018-02-26,1.0109
2018-02-23,1.0197
2018-02-22,1.0323
2018-02-21,1.0461
2018-02-20,1.0584
2018-02-16,1.0680
2018-02-15,1.0355
2018-02-14,0.9659
2018-02-13,0.9673
2018-02-12,0.9803
2018-02-09,0.9494
2018-02-08,0.9487
2018-02-07,0.9846
2018-02-06,0.9673
2018-02-05,0.9465
2018-02-02,0.9531
2018-02-01,0.9764
2018-01-31,0.9779
2018-01-30,0.9789
2018-01-29,1.0070
2018-01-26,1.0211
2018-01-25,1.0119
2018-01-24,1.0027
2018-01-23,1.0226
2018-01-22,0.9981
2018-01-19,1.0090
2018-01-18,1.0287
2018-01-17,1.0454
2018-01-16,1.0365
2018-01-12,1.0526
2018-01-11,1.0475
2018-01-10,1.0267
2018-01-09,1.0451
2018-01-08,1.0656
2018-01-05,1.0337
2018-01-04,1.0281
2018-01-03,1.0392
2018-01-02,1.0053
2017-12-29,0.9769
2017-12-28,0.9944
2017-12-27,0.9872
2017-12-26,0.9854
2017-12-22,1.0087
2017-12-21,1.0101
2017-12-20,1.0180
2017-12-19,1.0330
2017-12-18,1.0384
2017-12-15,1.0234
2017-12-14,1.0240
2017-12-13,1.0137
2017-12-12,0.9993
2017-12-11,0.9955
2017-12-08,0.9911
2017-12-07,0.9885
2017-12-06,0.9911
2017-12-05,0.9845
2017-12-04,0.9772
2017-12-01,0.9869
2017-11-30,0.9889
2017-11-29,0.9818
2017-11-28,0.9989
2017-11-27,1.0093
2017-11-24,1.0155
2017-11-22,1.0188
2017-11-21,1.0274
2017-11-20,1.0185
2017-11-17,1.0294
2017-11-16,1.0167
2017-11-15,1.0395
2017-11-14,1.0448
2017-11-13,0.9050
2017-11-10,0.8959
2017-11-09,0.8912
2017-11-08,0.8683
2017-11-07,0.8608
2017-11-06,1.0124
2017-11-03,1.0019
2017-11-02,0.9855
2017-11-01,0.9918
2017-10-31,0.9895
2017-10-30,0.9717
2017-10-27,0.9736
2017-10-26,1.0059
2017-10-25,0.9933
2017-10-24,0.9988
2017-10-23,0.9995
2017-10-20,1.0068
2017-10-19,1.0046
2017-10-18,1.0113
2017-10-17,1.0093
2017-10-16,1.0045
2017-10-13,1.0058
2017-10-12,1.0049
2017-10-11,1.0167
2017-10-10,1.0262
2017-10-09,1.0374
2017-10-06,1.0476
2017-10-05,1.0540
2017-10-04,1.0383
2017-10-03,1.0229
2017-10-02,1.0153
2017-09-29,0.9832
2017-09-28,0.9707
2017-09-27,0.9747
2017-09-26,0.9818
2017-09-25,0.9867
2017-09-22,1.0103
2017-09-21,1.0114
2017-09-20,0.9973
2017-09-19,0.9953
2017-09-18,0.9921
2017-09-15,1.0025
2017-09-14,1.0000
2017-09-13,1.0156
2017-09-12,1.0140
2017-09-11,1.0097
2017-09-08,0.9927
2017-09-07,1.0179
2017-09-06,1.0196
2017-09-05,1.0296
2017-09-01,1.0320
2017-08-31,1.0201
2017-08-30,1.0000
2017-08-29,0.9939
2017-08-28,0.9935
2017-08-25,0.9909
2017-08-24,1.0014
2017-08-23,0.9770
2017-08-22,0.9771
2017-08-21,0.9614
2017-08-18,0.9762
2017-08-17,0.9802
2017-08-16,0.9732
2017-08-15,0.9082
2017-08-14,0.9174
2017-08-11,0.9121
2017-08-10,0.9121
2017-08-09,0.9433
2017-08-08,1.0121
2017-08-07,1.0070
2017-08-04,1.0043
2017-08-03,1.0014
2017-08-02,0.9942
2017-08-01,1.0038
2017-07-31,1.0132
2017-07-28,1.0146
2017-07-27,1.0129
2017-07-26,1.0206
2017-07-25,1.0206
2017-07-24,1.0291
2017-07-21,1.0226
2017-07-20,1.0302
2017-07-19,1.0236
2017-07-18,1.0244
2017-07-17,1.0123
2017-07-14,1.0169
2017-07-13,1.0365
2017-07-12,1.0430
2017-07-11,1.0467
2017-07-10,1.0274
2017-07-07,1.0221
2017-07-06,0.9905
2017-07-05,1.0042
2017-07-03,0.9823
2017-06-30,0.9980
2017-06-29,1.0075
2017-06-28,1.0120
2017-06-27,1.0041
2017-06-26,1.0134
2017-06-23,1.0398
2017-06-22,1.0297
2017-06-21,1.0197
2017-06-20,1.0039
2017-06-19,1.0213
2017-06-16,0.9786
2017-06-15,0.9560
2017-06-14,0.9689
2017-06-13,0.9755
2017-06-12,0.9585
2017-06-09,0.9716
2017-06-08,1.0008
2017-06-07,1.0071
2017-06-06,1.0174
2017-06-05,1.0149
2017-06-02,1.0191
2017-06-01,1.0228
2017-05-31,1.0269
2017-05-30,1.0159
2017-05-26,1.0308
2017-05-25,1.0359
2017-05-24,1.0295
2017-05-23,0.9990
2017-05-22,1.0081
2017-05-19,0.9946
2017-05-18,0.9903
2017-05-17,0.9841
2017-05-16,0.9574
2017-05-15,0.9527
2017-05-12,0.9551
2017-05-11,0.9493
2017-05-10,0.9723
2017-05-09,1.0163
2017-05-08,1.0182
2017-05-05,1.0308
2017-05-04,1.0406
2017-05-03,1.0403
2017-05-02,1.0453
2017-05-01,1.0396
2017-04-28,1.0541
2017-04-27,1.0426
2017-04-26,1.0232
2017-04-25,1.0203
2017-04-24,1.0158
2017-04-21,1.0076
2017-04-20,1.0062
2017-04-19,0.9971
2017-04-18,0.9929
2017-04-17,1.0006
2017-04-13,0.9804
2017-04-12,0.9933
2017-04-11,1.0006
2017-04-10,1.0011
2017-04-07,0.9942
2017-04-06,0.9912
2017-04-05,0.9870
2017-04-04,0.9882
2017-04-03,1.0011
2017-03-31,1.0153
2017-03-30,1.0234
2017-03-29,1.0189
2017-03-28,1.0236
2017-03-27,1.0037
2017-03-24,0.9890
2017-03-23,0.9855
2017-03-22,0.9910
2017-03-21,0.9876
2017-03-20,0.9990
2017-03-17,1.0105
2017-03-16,1.0140
2017-03-15,1.0140
2017-03-14,1.0187
2017-03-13,1.0213
2017-03-10,1.0110
2017-03-09,1.0087
2017-03-08,1.0059
2017-03-07,1.0072
2017-03-06,1.0602
2017-03-03,1.0634
2017-03-02,1.0593
2017-03-01,1.0493
2017-02-28,1.0468
2017-02-27,0.9967
2017-02-24,0.9895
2017-02-23,0.9929
2017-02-22,1.0088
2017-02-21,1.0005
2017-02-17,0.9945
2017-02-16,1.0230
2017-02-15,1.0298
2017-02-14,1.0241
2017-02-13,1.0372
2017-02-10,1.0399
2017-02-09,1.0240
2017-02-08,1.0164
2017-02-07,1.0150
2017-02-06,0.9906
2017-02-03,0.9878
2017-02-02,0.9954
2017-02-01,0.9978
2017-01-31,1.0075
2017-01-30,1.0304
2017-01-27,1.0375
2017-01-26,1.0276
2017-01-25,1.0240
2017-01-24,1.0151
2017-01-23,1.0059
2017-01-20,1.0042
2017-01-19,1.0019
2017-01-18,1.0043
2017-01-17,1.0069
2017-01-13,1.0166
2017-01-12,1.0232
2017-01-11,1.0328
2017-01-10,1.0390
2017-01-09,1.0434
2017-01-06,1.0273
2017-01-05,1.0157
2017-01-04,0.9959
2017-01-03,0.9942
2016-12-30,0.9897
2016-12-29,0.9830
2016-12-28,0.9855
2016-12-27,1.0031
