time,SAR
2017-10-23,6.3349
2017-10-20,6.3740
2017-10-19,6.4144
2017-10-18,6.4380
2017-10-17,6.4380
2017-10-16,5.6918
2017-10-13,5.6194
2017-10-12,5.5390
2017-10-11,5.4497
2017-10-10,5.3687
2017-10-09,5.2798
2017-10-06,5.1821
2017-10-05,5.0933
2017-10-04,5.0301
2017-10-03,4.9622
2017-10-02,4.9023
2017-09-29,4.8551
2017-09-28,4.8219
2017-09-27,4.7874
2017-09-26,4.7515
2017-09-25,4.7141
2017-09-22,4.6751
2017-09-21,4.6344
2017-09-20,4.5921
2017-09-19,4.5480
2017-09-18,4.5174
2017-09-15,4.5012
2017-09-14,4.4847
2017-09-13,4.4678
2017-09-12,4.4600
2017-09-11,5.0528
2017-09-08,5.0649
2017-09-07,5.0773
2017-09-06,5.0899
2017-09-05,5.1027
2017-09-01,5.1159
2017-08-31,5.1292
2017-08-30,5.1429
2017-08-29,5.1568
2017-08-28,5.1711
2017-08-25,5.1856
2017-08-24,5.2004
2017-08-23,5.2155
2017-08-22,5.2309
2017-08-21,5.2466
2017-08-18,5.2627
2017-08-17,5.2791
2017-08-16,5.2958
2017-08-15,5.3129
2017-08-14,5.3303
2017-08-11,5.3480
2017-08-10,5.3661
2017-08-09,5.3846
2017-08-08,5.4035
2017-08-07,5.4228
2017-08-04,5.4424
2017-08-03,5.4500
2017-08-02,4.8378
2017-08-01,4.7698
2017-07-31,4.6942
2017-07-28,4.6102
2017-07-27,4.5169
2017-07-26,4.4315
2017-07-25,4.3641
2017-07-24,4.3012
2017-07-21,4.2335
2017-07-20,4.1608
2017-07-19,4.0825
2017-07-18,3.9984
2017-07-17,3.9377
2017-07-14,3.8970
2017-07-13,3.8542
2017-07-12,3.8200
2017-07-11,3.8051
2017-07-10,3.7898
2017-07-07,3.7741
2017-07-06,3.7578
2017-07-05,3.7410
2017-07-03,3.7237
2017-06-30,3.7059
2017-06-29,3.6875
2017-06-28,3.6686
2017-06-27,3.6491
2017-06-26,3.6289
2017-06-23,3.6082
2017-06-22,3.5868
2017-06-21,3.5647
2017-06-20,3.5420
2017-06-19,3.5185
2017-06-16,3.4944
2017-06-15,3.4694
2017-06-14,3.4438
2017-06-13,3.4173
2017-06-12,3.4007
2017-06-09,3.3950
2017-06-08,3.9223
2017-06-07,4.0081
2017-06-06,4.0900
2017-06-05,4.1069
2017-06-02,4.1424
2017-06-01,4.1822
2017-05-31,4.2270
2017-05-30,4.2300
2017-05-26,4.2625
2017-05-25,4.3093
2017-05-24,4.3614
2017-05-23,4.4192
2017-05-22,4.4834
2017-05-19,4.5548
2017-05-18,4.6341
2017-05-17,4.7222
2017-05-16,4.8201
2017-05-15,4.9289
2017-05-12,5.0498
2017-05-11,5.1841
2017-05-10,5.2983
2017-05-09,5.3868
2017-05-08,5.4686
2017-05-05,5.5566
2017-05-04,5.6512
2017-05-03,5.7529
2017-05-02,5.8622
2017-05-01,5.9798
2017-04-28,6.1062
2017-04-27,6.2145
2017-04-26,6.3047
2017-04-25,6.3741
2017-04-24,6.4207
2017-04-21,6.4686
2017-04-20,6.5181
2017-04-19,6.5507
2017-04-18,6.5840
2017-04-17,6.6000
2017-04-13,4.9299
2017-04-12,4.8233
2017-04-11,4.7099
2017-04-10,4.6225
2017-04-07,4.5673
2017-04-06,4.5351
2017-04-05,4.5164
2017-04-04,4.5100
