time,ATR
2018-05-03,3.4424
2018-05-02,3.2255
2018-05-01,3.3019
2018-04-30,3.3798
2018-04-27,3.3598
2018-04-26,3.7374
2018-04-25,3.7680
2018-04-24,3.8901
2018-04-23,3.1886
2018-04-20,3.3507
2018-04-19,3.3259
2018-04-18,3.4899
2018-04-17,4.0048
2018-04-16,4.1210
2018-04-13,4.3888
2018-04-12,4.6035
2018-04-11,4.9444
2018-04-10,5.6179
2018-04-09,5.7624
2018-04-06,5.9230
2018-04-05,5.4938
2018-04-04,6.0972
2018-04-03,5.6828
2018-04-02,5.9860
2018-03-29,5.3625
2018-03-28,5.3456
2018-03-27,5.6752
2018-03-26,5.1100
2018-03-23,4.5425
2018-03-22,3.8806
2018-03-21,3.0833
2018-03-20,3.0843
2018-03-19,3.4843
2018-03-16,2.9113
2018-03-15,3.3267
2018-03-14,3.6133
2018-03-13,3.6775
2018-03-12,3.4983
2018-03-09,3.9154
2018-03-08,3.7018
2018-03-07,4.1722
2018-03-06,4.4703
2018-03-05,5.0354
2018-03-02,4.9742
2018-03-01,4.9928
2018-02-28,4.4485
2018-02-27,4.3356
2018-02-26,4.2795
2018-02-23,4.5244
2018-02-22,4.5779
2018-02-21,4.8699
2018-02-20,4.8924
2018-02-16,5.3230
2018-02-15,5.8913
2018-02-14,6.2964
2018-02-13,6.4455
2018-02-12,7.2294
2018-02-09,7.6592
2018-02-08,6.9015
2018-02-07,5.9819
2018-02-06,6.2824
2018-02-05,5.1029
2018-02-02,3.2437
2018-02-01,2.5108
2018-01-31,2.5361
2018-01-30,2.5152
2018-01-29,2.2650
2018-01-26,2.3112
2018-01-25,2.0570
2018-01-24,2.1050
2018-01-23,1.9162
2018-01-22,2.0828
2018-01-19,1.9585
2018-01-18,2.1306
2018-01-17,2.3183
2018-01-16,2.1278
2018-01-12,1.6823
2018-01-11,1.5959
2018-01-10,1.4948
2018-01-09,1.4635
2018-01-08,1.4969
2018-01-05,1.5911
2018-01-04,1.5014
2018-01-03,1.4543
2018-01-02,1.3503
2017-12-29,1.2004
2017-12-28,1.0230
2017-12-27,1.1288
2017-12-26,1.2309
2017-12-22,1.3824
2017-12-21,1.5443
2017-12-20,1.5916
2017-12-19,1.5795
2017-12-18,1.6167
2017-12-15,1.4984
2017-12-14,1.4595
2017-12-13,1.4193
2017-12-12,1.5467
2017-12-11,1.6808
2017-12-08,1.8784
2017-12-07,1.9757
2017-12-06,2.0971
2017-12-05,2.3664
2017-12-04,2.4284
2017-12-01,2.3555
2017-11-30,1.8069
2017-11-29,1.4236
2017-11-28,1.4276
2017-11-27,1.1170
2017-11-24,1.2088
2017-11-22,1.3320
2017-11-21,1.5201
2017-11-20,1.4158
2017-11-17,1.6039
2017-11-16,1.7908
2017-11-15,1.5885
2017-11-14,1.4606
2017-11-13,1.3733
2017-11-10,1.3866
2017-11-09,1.5025
2017-11-08,1.1906
2017-11-07,1.2207
2017-11-06,1.2109
2017-11-03,1.3187
2017-11-02,1.3483
2017-11-01,1.2954
2017-10-31,1.2793
2017-10-30,1.4266
2017-10-27,1.4582
2017-10-26,1.2553
2017-10-25,1.3166
2017-10-24,1.0017
2017-10-23,1.0721
2017-10-20,0.9676
2017-10-19,0.8680
2017-10-18,0.7150
2017-10-17,0.7737
2017-10-16,0.8322
2017-10-13,0.8677
2017-10-12,0.9271
2017-10-11,0.9851
2017-10-10,1.0564
2017-10-09,1.0455
2017-10-06,1.0444
2017-10-05,1.0928
2017-10-04,0.9860
2017-10-03,1.0125
2017-10-02,1.1006
2017-09-29,1.1032
2017-09-28,1.0815
2017-09-27,1.1494
2017-09-26,1.0318
2017-09-25,1.0660
2017-09-22,0.9642
2017-09-21,1.0528
2017-09-20,1.0973
2017-09-19,1.0527
2017-09-18,1.2000
2017-09-15,1.2675
2017-09-14,1.2044
2017-09-13,1.3255
2017-09-12,1.5019
2017-09-11,1.6573
2017-09-08,1.3917
2017-09-07,1.5371
2017-09-06,1.7038
2017-09-05,1.8248
2017-09-01,1.5585
2017-08-31,1.7381
2017-08-30,1.7327
2017-08-29,1.7408
2017-08-28,1.6210
2017-08-25,1.7488
2017-08-24,1.7810
2017-08-23,1.8687
2017-08-22,2.0159
2017-08-21,1.8398
2017-08-18,1.9573
2017-08-17,1.9494
2017-08-16,1.4786
2017-08-15,1.5683
2017-08-14,1.7504
2017-08-11,1.5205
2017-08-10,1.6381
2017-08-09,1.1601
2017-08-08,1.1409
2017-08-07,0.9061
2017-08-04,1.0076
2017-08-03,1.0520
2017-08-02,1.1151
2017-08-01,1.0863
2017-07-31,1.1619
2017-07-28,1.2149
2017-07-27,1.2511
2017-07-26,0.9839
2017-07-25,1.0648
2017-07-24,1.0860
2017-07-21,1.1825
2017-07-20,1.2482
2017-07-19,1.3227
2017-07-18,1.3184
2017-07-17,1.3855
2017-07-14,1.5869
2017-07-13,1.5680
2017-07-12,1.7625
2017-07-11,1.7006
2017-07-10,1.7007
2017-07-07,1.8659
2017-07-06,1.8999
2017-07-05,1.7674
2017-07-03,1.8817
2017-06-30,1.9533
2017-06-29,2.1016
2017-06-28,1.6858
2017-06-27,1.5110
2017-06-26,1.3712
2017-06-23,1.3793
2017-06-22,1.4641
2017-06-21,1.6073
2017-06-20,1.7142
2017-06-19,1.7252
2017-06-16,1.6340
2017-06-15,1.5085
2017-06-14,1.4156
2017-06-13,1.3774
2017-06-12,1.4092
2017-06-09,1.5016
2017-06-08,1.1119
2017-06-07,1.0960
2017-06-06,1.0974
2017-06-05,1.1543
2017-06-02,1.3079
2017-06-01,1.3134
2017-05-31,1.1568
2017-05-30,1.1360
2017-05-26,1.2625
2017-05-25,1.4656
2017-05-24,1.4645
2017-05-23,1.6306
2017-05-22,1.8557
2017-05-19,1.9697
2017-05-18,1.8846
2017-05-17,1.7757
2017-05-16,1.1372
2017-05-15,1.1615
2017-05-12,1.0868
2017-05-11,1.1744
2017-05-10,1.0324
2017-05-09,1.1105
2017-05-08,1.1006
2017-05-05,1.1882
2017-05-04,1.2253
2017-05-03,1.2459
2017-05-02,1.2631
2017-05-01,1.4088
2017-04-28,1.4886
2017-04-27,1.6107
2017-04-26,1.7729
2017-04-25,1.9211
2017-04-24,1.9571
2017-04-21,1.7346
2017-04-20,1.8658
2017-04-19,1.7310
2017-04-18,1.7212
2017-04-17,1.7790
2017-04-13,1.7088
2017-04-12,1.6410
2017-04-11,1.7267
2017-04-10,1.6583
2017-04-07,1.6917
2017-04-06,1.7746
2017-04-05,1.8145
2017-04-04,1.5556
2017-04-03,1.6882
2017-03-31,1.5803
2017-03-30,1.7679
2017-03-29,1.8973
2017-03-28,2.1004
2017-03-27,1.9580
2017-03-24,1.8700
2017-03-23,1.8177
2017-03-22,1.8414
2017-03-21,1.9131
2017-03-20,1.3838
2017-03-17,1.4698
2017-03-16,1.4748
2017-03-15,1.5684
2017-03-14,1.3256
2017-03-13,1.2519
2017-03-10,1.4099
2017-03-09,1.4080
2017-03-08,1.3791
2017-03-07,1.4139
2017-03-06,1.5149
2017-03-03,1.5411
2017-03-02,1.7064
2017-03-01,1.7405
2017-02-28,1.2131
2017-02-27,1.2426
2017-02-24,1.3114
2017-02-23,1.2935
2017-02-22,1.2819
2017-02-21,1.4249
2017-02-17,1.3811
2017-02-16,1.4364
2017-02-15,1.4692
2017-02-14,1.3990
2017-02-13,1.3613
2017-02-10,1.3116
2017-02-09,1.3470
2017-02-08,1.2562
2017-02-07,1.3003
2017-02-06,1.3914
2017-02-03,1.5392
2017-02-02,1.4790
2017-02-01,1.5293
2017-01-31,1.4991
2017-01-30,1.5538
2017-01-27,1.3023
2017-01-26,1.4204
2017-01-25,1.6005
2017-01-24,1.5081
2017-01-23,1.4026
2017-01-20,1.3695
2017-01-19,1.3619
2017-01-18,1.3001
2017-01-17,1.4029
2017-01-13,1.4411
2017-01-12,1.5828
2017-01-11,1.4422
2017-01-10,1.4252
2017-01-09,1.4168
2017-01-06,1.5725
2017-01-05,1.5031
2017-01-04,1.6039
2017-01-03,1.6274
2016-12-30,1.4592
2016-12-29,1.2990
2016-12-28,1.3612
2016-12-27,1.1215
2016-12-23,1.1469
2016-12-22,1.3062
2016-12-21,1.4221
2016-12-20,1.6076
2016-12-19,1.7496
2016-12-16,1.9419
2016-12-15,1.8924
2016-12-14,1.8830
2016-12-13,1.6376
2016-12-12,1.5244
2016-12-09,1.6055
2016-12-08,1.6619
2016-12-07,1.7174
2016-12-06,1.3243
2016-12-05,1.3848
2016-12-02,1.3011
2016-12-01,1.3788
2016-11-30,1.3285
2016-11-29,1.2845
2016-11-28,1.2882
2016-11-25,1.3202
2016-11-23,1.4353
2016-11-22,1.5416
2016-11-21,1.6620
2016-11-18,1.6575
2016-11-17,1.8268
2016-11-16,1.9861
2016-11-15,2.2676
2016-11-14,2.4120
2016-11-11,2.6274
2016-11-10,2.8843
2016-11-09,2.8329
2016-11-08,2.3530
2016-11-07,2.3438
2016-11-04,1.7697
2016-11-03,1.8346
2016-11-02,1.8483
2016-11-01,1.8428
2016-10-31,1.4560
2016-10-28,1.6126
2016-10-27,1.4607
2016-10-26,1.4409
2016-10-25,1.4286
2016-10-24,1.5357
2016-10-21,1.5846
2016-10-20,1.6508
2016-10-19,1.7085
2016-10-18,1.8756
2016-10-17,1.8621
2016-10-14,2.0226
2016-10-13,2.1082
2016-10-12,2.0103
2016-10-11,2.1853
2016-10-10,1.8367
2016-10-07,1.8808
2016-10-06,1.8235
2016-10-05,1.9531
2016-10-04,2.0789
2016-10-03,2.0537
2016-09-30,2.2521
2016-09-29,2.2051
2016-09-28,2.0489
2016-09-27,2.0336
2016-09-26,2.0270
2016-09-23,2.0387
2016-09-22,2.2234
2016-09-21,2.3518
2016-09-20,2.2872
2016-09-19,2.5565
2016-09-16,2.7332
2016-09-15,2.7390
2016-09-14,2.6787
2016-09-13,2.7984
2016-09-12,2.5380
2016-09-09,2.0475
2016-09-08,1.2444
2016-09-07,1.3405
2016-09-06,1.4456
2016-09-02,1.4942
2016-09-01,1.4977
2016-08-31,1.4472
2016-08-30,1.4249
2016-08-29,1.4711
2016-08-26,1.4951
2016-08-25,1.1514
2016-08-24,1.1967
2016-08-23,1.0934
2016-08-22,1.0992
2016-08-19,1.1315
2016-08-18,1.1344
2016-08-17,1.2455
2016-08-16,1.1794
2016-08-15,1.1917
