time,ATR
2017-11-01,1.1449
2017-10-31,1.1587
2017-10-30,1.1034
2017-10-27,1.1417
2017-10-26,1.1376
2017-10-25,0.9796
2017-10-24,0.8046
2017-10-23,0.8220
2017-10-20,0.8350
2017-10-19,0.8088
2017-10-18,0.7035
2017-10-17,0.7269
2017-10-16,0.7686
2017-10-13,0.7933
2017-10-12,0.7641
2017-10-11,0.6826
2017-10-10,0.7257
2017-10-09,0.7622
2017-10-06,0.8302
2017-10-05,0.8853
2017-10-04,0.9491
2017-10-03,0.9076
2017-10-02,1.0145
2017-09-29,1.1382
2017-09-28,0.7752
2017-09-27,0.7915
2017-09-26,0.8344
2017-09-25,0.8905
2017-09-22,0.7707
2017-09-21,0.7233
2017-09-20,0.7566
2017-09-19,0.7333
2017-09-18,0.7966
2017-09-15,0.8008
2017-09-14,0.8135
2017-09-13,0.8243
2017-09-12,0.8529
2017-09-11,0.9289
2017-09-08,0.7737
2017-09-07,0.7571
2017-09-06,0.8051
2017-09-05,0.8313
2017-09-01,0.7792
2017-08-31,0.7602
2017-08-30,0.7453
2017-08-29,0.8092
2017-08-28,0.6990
2017-08-25,0.7612
2017-08-24,0.7640
2017-08-23,0.8250
2017-08-22,0.7726
2017-08-21,0.7058
2017-08-18,0.7163
2017-08-17,0.7404
2017-08-16,0.7831
2017-08-15,0.7813
2017-08-14,0.8599
2017-08-11,0.7274
2017-08-10,0.7942
2017-08-09,0.8049
2017-08-08,0.7411
2017-08-07,0.7513
2017-08-04,0.8117
2017-08-03,0.9721
2017-08-02,1.0089
2017-08-01,1.1111
2017-07-31,1.1013
2017-07-28,1.1792
2017-07-27,1.2180
2017-07-26,1.2450
2017-07-25,0.6963
2017-07-24,0.6754
2017-07-21,0.6995
2017-07-20,0.7319
2017-07-19,0.7511
2017-07-18,0.7488
2017-07-17,0.7985
2017-07-14,0.7807
2017-07-13,0.8908
2017-07-12,0.9913
2017-07-11,0.9866
2017-07-10,1.0758
2017-07-07,1.0972
2017-07-06,1.0765
2017-07-05,0.9907
2017-07-03,1.0433
2017-06-30,0.9980
2017-06-29,1.0200
2017-06-28,0.8125
2017-06-27,0.7631
2017-06-26,0.8214
