time,ADX
2017-03-21,20.2144
2017-03-20,21.2270
2017-03-17,17.0961
2017-03-16,19.9422
2017-03-15,20.8839
2017-03-14,21.0407
2017-03-13,22.0129
2017-03-10,26.1756
2017-03-09,32.3663
2017-03-08,37.8807
2017-03-07,36.1905
2017-03-06,43.5336
2017-03-03,39.9993
2017-03-02,37.0296
2017-03-01,38.5035
2017-02-28,40.3459
2017-02-27,41.5345
2017-02-24,46.8732
2017-02-23,55.0590
2017-02-22,58.8570
2017-02-21,63.6044
2017-02-17,57.6343
2017-02-16,50.8155
2017-02-15,42.2920
2017-02-14,31.8836
2017-02-13,23.7353
2017-02-10,17.0479
2017-02-09,17.8234
2017-02-08,21.4527
2017-02-07,25.0576
2017-02-06,29.5638
2017-02-03,28.5959
2017-02-02,29.1308
2017-02-01,29.7995
2017-01-31,35.6990
2017-01-30,33.9461
2017-01-27,34.0299
2017-01-26,41.1919
2017-01-25,41.6392
2017-01-24,46.8230
2017-01-23,46.0261
2017-01-20,48.0071
2017-01-19,50.4833
2017-01-18,47.8029
2017-01-17,44.4524
2017-01-13,42.0112
2017-01-12,46.3875
2017-01-11,51.8579
2017-01-10,50.7057
2017-01-09,43.0607
2017-01-06,36.7315
2017-01-05,31.9850
2017-01-04,26.0518
2017-01-03,22.4491
2016-12-30,21.5036
2016-12-29,20.3218
2016-12-28,25.4002
2016-12-27,29.8390
2016-12-23,35.3875
2016-12-22,37.0716
2016-12-21,38.6667
2016-12-20,32.9813
2016-12-19,25.8746
2016-12-16,22.1187
2016-12-15,22.5774
2016-12-14,21.8976
2016-12-13,17.6950
2016-12-12,14.3212
2016-12-09,14.5860
2016-12-08,15.9400
2016-12-07,19.7831
2016-12-06,18.8746
2016-12-05,19.0270
2016-12-02,22.5601
2016-12-01,23.6432
2016-11-30,24.9971
2016-11-29,29.2034
2016-11-28,36.1457
2016-11-25,42.9597
2016-11-23,49.9759
2016-11-22,58.7461
2016-11-21,72.8707
2016-11-18,74.0281
2016-11-17,68.5538
2016-11-16,61.9792
2016-11-15,53.7609
2016-11-14,44.6940
2016-11-11,35.8285
2016-11-10,27.0302
2016-11-09,18.2128
2016-11-08,22.2504
2016-11-07,19.8526
2016-11-04,17.9135
2016-11-03,16.8280
2016-11-02,20.3348
2016-11-01,24.0281
2016-10-31,24.0841
2016-10-28,29.0872
2016-10-27,27.9901
2016-10-26,26.6188
2016-10-25,21.0594
2016-10-24,17.5507
2016-10-21,20.9050
2016-10-20,25.0978
2016-10-19,29.0247
2016-10-18,33.9334
2016-10-17,30.9358
2016-10-14,34.8591
2016-10-13,33.8913
2016-10-12,32.6814
2016-10-11,32.8639
2016-10-10,38.2702
2016-10-07,46.5051
2016-10-06,55.3991
2016-10-05,66.5167
2016-10-04,61.8997
2016-10-03,59.5311
2016-09-30,60.2780
2016-09-29,61.2117
2016-09-28,56.8217
2016-09-27,52.8944
2016-09-26,48.9004
2016-09-23,46.9993
2016-09-22,53.4869
2016-09-21,61.5963
2016-09-20,76.6191
2016-09-19,80.2985
2016-09-16,77.2645
2016-09-15,73.4721
2016-09-14,68.9694
2016-09-13,65.2376
2016-09-12,60.8338
2016-09-09,55.8252
2016-09-08,49.5646
2016-09-07,41.7388
2016-09-06,32.9910
2016-09-02,25.5444
2016-09-01,23.2002
2016-08-31,23.1338
2016-08-30,25.9599
2016-08-29,28.3357
2016-08-26,31.3055
2016-08-25,30.5375
2016-08-24,25.7523
2016-08-23,23.6190
2016-08-22,27.9624
2016-08-19,34.6702
2016-08-18,36.7233
2016-08-17,39.2897
2016-08-16,45.2107
2016-08-15,52.6120
2016-08-12,57.0938
2016-08-11,64.4661
2016-08-10,72.7483
2016-08-09,69.5182
2016-08-08,65.7550
2016-08-05,61.0511
2016-08-04,57.6872
2016-08-03,54.4316
2016-08-02,53.4251
2016-08-01,56.1493
2016-07-29,56.9820
2016-07-28,59.2793
2016-07-27,59.8072
2016-07-26,63.6578
2016-07-25,67.1433
2016-07-22,60.7821
2016-07-21,54.4539
2016-07-20,48.9098
2016-07-19,43.2009
2016-07-18,37.4830
2016-07-15,31.0764
2016-07-14,28.0189
2016-07-13,32.2555
2016-07-12,34.1998
2016-07-11,36.6302
2016-07-08,39.6682
2016-07-07,42.9774
2016-07-06,44.3058
2016-07-05,45.9662
2016-07-01,47.3999
2016-06-30,57.3879
2016-06-29,69.8729
2016-06-28,69.1302
2016-06-27,66.8599
2016-06-24,64.9145
2016-06-23,59.2273
2016-06-22,52.1182
2016-06-21,43.2319
2016-06-20,35.3216
2016-06-17,25.4336
2016-06-16,25.1029
2016-06-15,30.5849
2016-06-14,31.9434
2016-06-13,35.8139
2016-06-10,41.9390
2016-06-09,40.2079
2016-06-08,40.9527
2016-06-07,39.4984
2016-06-06,39.1612
2016-06-03,37.6630
2016-06-02,40.2304
2016-06-01,47.5578
2016-05-31,43.8697
2016-05-27,39.8800
2016-05-26,42.2066
2016-05-25,45.1148
2016-05-24,48.7500
2016-05-23,58.2615
2016-05-20,55.2525
2016-05-19,51.4914
2016-05-18,47.0120
2016-05-17,45.4729
2016-05-16,43.7229
2016-05-13,42.4484
2016-05-12,44.5772
2016-05-11,47.2381
2016-05-10,53.9294
2016-05-09,55.3460
2016-05-06,56.5123
2016-05-05,51.3205
2016-05-04,45.1241
2016-05-03,40.1269
2016-05-02,35.1459
2016-04-29,32.5265
2016-04-28,29.2522
2016-04-27,27.7204
2016-04-26,26.1901
2016-04-25,30.0497
2016-04-22,34.8741
2016-04-21,40.9047
2016-04-20,50.8014
2016-04-19,57.9363
2016-04-18,60.7927
2016-04-15,61.8311
2016-04-14,55.8668
2016-04-13,48.6621
2016-04-12,41.1472
2016-04-11,34.1611
2016-04-08,28.4692
2016-04-07,22.7264
2016-04-06,28.2774
2016-04-05,33.2563
2016-04-04,35.1723
2016-04-01,37.5673
2016-03-31,41.6379
2016-03-30,36.3630
2016-03-29,41.0112
2016-03-28,49.1666
2016-03-24,57.0614
2016-03-23,53.9987
2016-03-22,50.1703
2016-03-21,45.3848
2016-03-18,37.9419
2016-03-17,43.4212
2016-03-16,50.2703
2016-03-15,57.4712
2016-03-14,57.0085
2016-03-11,51.7547
2016-03-10,45.1876
2016-03-09,40.6967
2016-03-08,43.1164
2016-03-07,46.1410
2016-03-04,49.9218
2016-03-03,55.0743
2016-03-02,54.0322
2016-03-01,51.5305
2016-02-29,48.4034
2016-02-26,52.4438
2016-02-25,57.8226
2016-02-24,64.5463
2016-02-23,57.8336
2016-02-22,52.0381
2016-02-19,44.8564
2016-02-18,38.1134
2016-02-17,29.8636
2016-02-16,20.1904
2016-02-12,20.8979
2016-02-11,21.7822
2016-02-10,20.0843
2016-02-09,22.5268
2016-02-08,23.3616
2016-02-05,28.1261
2016-02-04,34.0816
2016-02-03,30.2912
2016-02-02,25.5531
2016-02-01,19.2685
2016-01-29,11.4126
2016-01-28,13.0802
2016-01-27,15.1647
2016-01-26,17.7703
2016-01-25,16.8686
2016-01-22,18.6023
2016-01-21,22.4605
2016-01-20,27.2834
2016-01-19,22.8579
2016-01-15,21.5318
2016-01-14,24.0373
2016-01-13,27.1691
2016-01-12,31.0840
2016-01-11,34.2076
2016-01-08,38.1121
2016-01-07,43.8495
2016-01-06,39.6661
2016-01-05,45.4991
2016-01-04,44.9260
2015-12-31,44.2097
2015-12-30,45.4958
2015-12-29,51.2868
2015-12-28,49.2133
2015-12-24,54.1509
2015-12-23,60.3229
2015-12-22,68.0379
2015-12-21,75.2092
2015-12-18,71.6873
2015-12-17,67.9452
2015-12-16,63.5025
2015-12-15,60.8800
2015-12-14,57.6018
2015-12-11,53.5040
2015-12-10,46.8034
2015-12-09,42.6980
2015-12-08,38.2059
2015-12-07,32.5907
2015-12-04,29.7235
2015-12-03,26.1395
2015-12-02,31.1915
2015-12-01,34.8363
2015-11-30,34.4857
2015-11-27,34.0476
2015-11-25,33.4999
2015-11-24,32.8278
2015-11-23,31.9877
2015-11-20,30.9375
2015-11-19,29.6248
2015-11-18,27.9839
2015-11-17,26.6604
2015-11-16,25.0060
2015-11-13,26.8721
2015-11-12,28.3117
2015-11-11,30.4039
2015-11-10,35.0121
2015-11-09,41.0688
2015-11-06,49.0474
2015-11-05,60.7572
2015-11-04,69.3417
2015-11-03,64.1553
2015-11-02,59.7166
2015-10-30,58.3131
2015-10-29,64.4513
2015-10-28,69.7132
2015-10-27,76.5680
2015-10-26,85.1365
2015-10-23,81.4208
2015-10-22,76.7762
2015-10-21,70.9705
2015-10-20,63.7136
2015-10-19,54.6427
2015-10-16,43.3050
2015-10-15,45.3701
2015-10-14,47.9516
2015-10-13,51.1784
2015-10-12,55.2120
2015-10-09,60.2539
2015-10-08,66.5563
2015-10-07,74.4343
2015-10-06,84.2818
2015-10-05,91.2426
2015-10-02,99.9437
2015-10-01,99.9416
2015-09-30,99.9389
2015-09-29,99.9381
2015-09-28,99.9369
2015-09-25,99.9355
2015-09-24,99.9338
2015-09-23,99.9316
2015-09-22,99.9289
2015-09-21,99.9255
2015-09-18,99.9212
2015-09-17,99.9159
2015-09-16,99.9124
2015-09-15,99.9080
2015-09-14,99.9025
2015-09-11,99.8956
2015-09-10,99.8870
2015-09-09,99.8763
2015-09-08,99.8629
2015-09-04,99.8473
2015-09-03,99.8278
2015-09-02,99.8035
2015-09-01,99.7730
2015-08-31,99.7350
2015-08-28,99.6874
2015-08-27,99.6288
2015-08-26,99.5555
2015-08-25,99.4639
2015-08-24,99.3494
2015-08-21,99.2063
2015-08-20,99.0274
2015-08-19,98.8038
2015-08-18,98.5243
2015-08-17,98.1749
2015-08-14,97.7381
2015-08-13,97.1922
2015-08-12,96.5098
2015-08-11,95.6568
2015-08-10,94.5905
2015-08-07,93.2576
2015-08-06,91.5916
2015-08-05,89.5090
2015-08-04,86.9058
2015-08-03,83.6517
2015-07-31,79.5842
2015-07-30,74.4852
2015-07-29,68.1114
2015-07-28,75.0638
2015-07-27,73.5824
2015-07-24,71.7307
2015-07-23,69.4161
2015-07-22,66.5228
2015-07-21,62.9062
2015-07-20,58.3854
2015-07-17,52.7344
2015-07-16,50.8675
2015-07-15,48.5338
2015-07-14,45.6167
2015-07-13,52.6055
2015-07-10,61.3415
2015-07-09,72.2615
2015-07-08,85.9115
2015-07-07,97.5059
2015-07-06,97.0134
2015-07-02,96.3978
2015-07-01,96.3182
2015-06-30,96.2187
2015-06-29,96.2188
2015-06-26,96.2189
2015-06-25,96.2191
2015-06-24,96.2193
2015-06-23,96.2195
2015-06-22,96.2198
2015-06-19,96.2201
2015-06-18,96.2205
2015-06-17,96.2211
2015-06-16,96.2218
2015-06-15,96.2226
2015-06-12,96.2237
2015-06-11,96.2250
2015-06-10,96.2267
2015-06-09,96.2287
2015-06-08,96.2313
2015-06-05,96.2346
2015-06-04,96.2387
2015-06-03,96.2437
2015-06-02,96.2501
2015-06-01,96.2580
2015-05-29,96.2679
2015-05-28,96.2803
2015-05-27,96.2958
2015-05-26,96.3151
2015-05-22,96.3393
2015-05-21,96.3695
2015-05-20,96.4073
2015-05-19,96.4546
2015-05-18,96.5136
2015-05-15,96.5874
2015-05-14,96.6797
2015-05-13,96.7950
2015-05-12,96.9392
2015-05-11,97.1194
2015-05-08,97.3446
2015-05-07,97.6400
2015-05-06,98.2835
2015-05-05,99.1669
2015-05-04,99.2445
2015-05-01,99.3423
2015-04-30,99.4645
2015-04-29,99.6173
2015-04-28,99.8084
2015-04-27,99.7723
2015-04-24,99.7273
2015-04-23,99.6710
2015-04-22,99.6006
2015-04-21,99.5127
2015-04-20,99.4027
2015-04-17,99.2653
2015-04-16,99.0935
2015-04-15,98.8787
2015-04-14,98.6103
2015-04-13,98.2748
2015-04-10,97.8554
2015-04-09,97.3311
2015-04-08,96.6758
2015-04-07,95.8566
2015-04-06,96.9434
