time,SAR
2017-07-14,1811.1888

2017-07-13,1805.3466

2017-07-12,1799.2611

2017-07-11,1795.0252

2017-07-10,1790.6584

2017-07-07,1787.9902

2017-07-06,1786.8721

2017-07-05,1785.7427

2017-07-03,1784.6019

2017-06-30,1783.4496

2017-06-29,1782.2857

2017-06-28,1781.1100

2017-06-27,1896.0520

2017-06-26,1896.6991

2017-06-23,1897.8666

2017-06-22,1899.0460

2017-06-21,1900.2373

2017-06-20,1901.4406

2017-06-19,1902.6560

2017-06-16,1903.8838

2017-06-15,1905.1239

2017-06-14,1906.3766

2017-06-13,1907.6419

2017-06-12,1908.9200

2017-06-09,1806.5658

2017-06-08,1803.4003

2017-06-07,1800.1368

2017-06-06,1796.7723

2017-06-05,1794.6249

2017-06-02,1792.4337

2017-06-01,1791.4000

2017-05-31,1878.7428

2017-05-30,1882.3821

2017-05-26,1886.1730

2017-05-25,1890.1219

2017-05-24,1894.2353

2017-05-23,1898.5201

2017-05-22,1902.9835

2017-05-19,1907.6328

2017-05-18,1912.4758

2017-05-17,1916.1524

2017-05-16,1918.5084

2017-05-15,1920.9124

2017-05-12,1923.3655

2017-05-11,1925.8687

2017-05-10,1927.1300

2017-05-09,1799.5064

2017-05-08,1788.4086

2017-05-05,1778.3339

2017-05-04,1769.4257

2017-05-03,1763.0359

2017-05-02,1756.3098

2017-05-01,1749.2297

2017-04-28,1744.6722

2017-04-27,1741.7375

2017-04-26,1740.3897

2017-04-25,1739.0144

2017-04-24,1738.3400

2017-04-21,1789.0243

2017-04-20,1790.5919

2017-04-19,1792.2079

2017-04-18,1793.8739

2017-04-17,1795.5915

2017-04-13,1797.3621

2017-04-12,1798.3285

2017-04-11,1798.7500

2017-04-10,1755.3730

2017-04-07,1755.3730

2017-04-06,1753.6394

2017-04-05,1749.1779

2017-04-04,1744.2751

2017-04-03,1738.8875

2017-03-31,1732.9671

