time,ATR

2018-07-17,2.5294

2018-07-16,2.0892

2018-07-13,2.2640

2018-07-12,2.3575

2018-07-11,2.3069

2018-07-10,2.3824

2018-07-09,2.4780

2018-07-06,2.4699

2018-07-05,2.5199

2018-07-03,2.6999

2018-07-02,2.5149

2018-06-29,2.4586

2018-06-28,2.7658

2018-06-27,2.8972

2018-06-26,2.7219

2018-06-25,2.7499

2018-06-22,2.5224

2018-06-21,2.4805

2018-06-20,2.3432

2018-06-19,2.3964

2018-06-18,2.3830

2018-06-15,2.2088

2018-06-14,2.2750

2018-06-13,2.0788

2018-06-12,1.8385

2018-06-11,1.9556

2018-06-08,1.7170

2018-06-07,1.9112

2018-06-06,1.8590

2018-06-05,1.8863

2018-06-04,1.6656

2018-06-01,1.7950

2018-05-31,1.8284

2018-05-30,1.9681

2018-05-29,2.0201

2018-05-25,1.9602

2018-05-24,1.5927

2018-05-23,1.6034

2018-05-22,1.7642

2018-05-21,1.8755

2018-05-18,1.8349

2018-05-17,1.7811

2018-05-16,1.9789

2018-05-15,2.2737

2018-05-14,2.3996

2018-05-11,2.6545

2018-05-10,2.3981

2018-05-09,2.0751

2018-05-08,1.6364

2018-05-07,1.7133

2018-05-04,1.5292

2018-05-03,1.6165

2018-05-02,1.4016

2018-05-01,1.4920

2018-04-30,1.5275

2018-04-27,1.6086

2018-04-26,1.7682

2018-04-25,1.8353

2018-04-24,2.0029

2018-04-23,2.0971

2018-04-20,2.3414

2018-04-19,2.4092

2018-04-18,2.6140

2018-04-17,2.1996

2018-04-16,1.6870

2018-04-13,1.8327

2018-04-12,1.9184

2018-04-11,1.9205

2018-04-10,2.0131

2018-04-09,2.0464

2018-04-06,2.1355

2018-04-05,2.3669

2018-04-04,2.4838

2018-04-03,2.2398

2018-04-02,2.2972

2018-03-29,2.4040

2018-03-28,2.2670

2018-03-27,2.0255

2018-03-26,2.0244

2018-03-23,1.6830

2018-03-22,1.6538

2018-03-21,1.5897

2018-03-20,1.7596

2018-03-19,1.7195

2018-03-16,1.4969

2018-03-15,1.6486

2018-03-14,1.6281

2018-03-13,1.7851

2018-03-12,1.8938

2018-03-09,1.8848

2018-03-08,2.0912

2018-03-07,2.2593

2018-03-06,2.3633

2018-03-05,2.5442

2018-03-02,2.5002

2018-03-01,2.7777

2018-02-28,2.8472

2018-02-27,3.2340

2018-02-26,3.7650

2018-02-23,4.2212

2018-02-22,4.8215

2018-02-21,3.1894

2018-02-20,3.0970

2018-02-16,2.9663

2018-02-15,2.7072

2018-02-14,2.9515

2018-02-13,2.8806

2018-02-12,3.2133

2018-02-09,3.4741

2018-02-08,3.0302

2018-02-07,2.8402

2018-02-06,2.4128

2018-02-05,2.2684

2018-02-02,2.2506

2018-02-01,2.2632

2018-01-31,2.2523

2018-01-30,2.3600

2018-01-29,2.5600

2018-01-26,2.8385

2018-01-25,3.0181

2018-01-24,3.0601

2018-01-23,3.1752

2018-01-22,2.9165

2018-01-19,2.5733

2018-01-18,2.9042

2018-01-17,3.3339

2018-01-16,3.4427

2018-01-12,3.1410

2018-01-11,3.5462

2018-01-10,3.9553

2018-01-09,4.2341

2018-01-08,4.3304

2018-01-05,4.0205

2018-01-04,3.7481

2018-01-03,3.3777

2018-01-02,2.8856

2017-12-29,2.9820

2017-12-28,3.2025

2017-12-27,3.4881

2017-12-26,3.8376

2017-12-22,3.8245

2017-12-21,4.1481

2017-12-20,4.4852

2017-12-19,4.5294

2017-12-18,4.4430

2017-12-15,4.3187

2017-12-14,3.6434

2017-12-13,3.7892

2017-12-12,3.6340

2017-12-11,3.9925

2017-12-08,4.0481

2017-12-07,4.3396

2017-12-06,4.5819

2017-12-05,4.0424

2017-12-04,4.2430

2017-12-01,4.3088

2017-11-30,4.7760

2017-11-29,5.3604

2017-11-28,5.4030

2017-11-27,4.9688

2017-11-24,4.1410

2017-11-22,4.6512

2017-11-21,4.2980

2017-11-20,4.8150

2017-11-17,5.6788

2017-11-16,6.3935

2017-11-15,6.8318

2017-11-14,7.1573

2017-11-13,5.8916

2017-11-10,3.8045

2017-11-09,2.8907

2017-11-08,0.9634

2017-11-07,0.9872
