time,SlowD,SlowK
2017-12-28,40.3072,53.8300
2017-12-27,34.5627,42.7242
2017-12-26,40.0756,24.3673
2017-12-22,61.7445,36.5965
2017-12-21,78.4700,59.2629
2017-12-20,86.5856,89.3741
2017-12-19,83.9120,86.7729
2017-12-18,81.2657,83.6099
2017-12-15,81.1924,81.3533
2017-12-14,78.3626,78.8340
2017-12-13,78.5853,83.3898
2017-12-12,77.0315,72.8639
2017-12-11,79.8443,79.5023
2017-12-08,76.2790,78.7283
2017-12-07,66.5881,81.3023
2017-12-06,54.1045,68.8064
2017-12-05,42.4937,49.6557
2017-12-04,40.6848,43.8515
2017-12-01,43.6638,33.9739
2017-11-30,57.8568,44.2288
2017-11-29,72.5299,52.7886
2017-11-28,86.4380,76.5531
2017-11-27,93.3346,88.2481
2017-11-24,95.6665,94.5130
2017-11-22,95.1713,97.2427
2017-11-21,91.2215,95.2437
2017-11-20,86.5185,93.0276
2017-11-17,83.0886,85.3932
2017-11-16,84.6692,81.1346
2017-11-15,83.8513,82.7381
2017-11-14,80.4577,90.1350
2017-11-13,72.2831,78.6809
2017-11-10,73.3923,72.5571
2017-11-09,76.8489,65.6112
2017-11-08,83.3389,82.0085
2017-11-07,83.7323,82.9269
2017-11-06,86.1120,85.0812
2017-11-03,88.0505,83.1889
2017-11-02,91.4088,90.0660
2017-11-01,91.3435,90.8966
2017-10-31,92.3376,93.2637
2017-10-30,86.6788,89.8702
2017-10-27,74.7628,93.8789
2017-10-26,58.7387,76.2872
2017-10-25,52.2727,54.1223
2017-10-24,60.1694,45.8067
2017-10-23,69.1837,56.8892
2017-10-20,70.9073,77.8123
2017-10-19,63.0809,72.8497
2017-10-18,59.2081,62.0599
2017-10-17,59.0617,54.3330
2017-10-16,58.8378,61.2314
2017-10-13,48.8273,61.6208
2017-10-12,35.1173,53.6612
2017-10-11,20.8941,31.1999
2017-10-10,22.4188,20.4908
2017-10-09,36.2020,10.9915
2017-10-06,63.0704,35.7740
2017-10-05,83.0481,61.8404
2017-10-04,91.4132,91.5967
2017-10-03,84.2618,95.7070
2017-10-02,67.5257,86.9359
2017-09-29,51.5096,70.1425
2017-09-28,40.5288,45.4986
2017-09-27,40.0497,38.8876
2017-09-26,39.7835,37.2001
2017-09-25,39.7993,44.0615
2017-09-22,34.3257,38.0890
2017-09-21,28.2244,37.2473
2017-09-20,18.9768,27.6409
2017-09-19,14.7077,19.7850
2017-09-18,15.6127,9.5045
2017-09-15,23.5027,14.8336
2017-09-14,27.7903,22.5000
2017-09-13,34.5757,33.1746
2017-09-12,41.9969,27.6962
2017-09-11,57.8216,42.8563
2017-09-08,68.3708,55.4381
2017-09-07,76.5580,75.1705
2017-09-06,80.3693,74.5037
2017-09-05,83.1648,79.9998
2017-09-01,75.0842,86.6044
2017-08-31,56.9445,82.8903
2017-08-30,39.5172,55.7579
2017-08-29,38.0639,32.1852
2017-08-28,49.5377,30.6084
2017-08-25,60.7900,51.3980
2017-08-24,59.3943,66.6065
2017-08-23,46.3914,64.3655
2017-08-22,35.2930,47.2109
2017-08-21,31.6141,27.5978
2017-08-18,36.6615,31.0704
2017-08-17,37.5040,36.1743
2017-08-16,39.5611,42.7399
2017-08-15,45.7150,33.5978
2017-08-14,61.6492,42.3457
2017-08-11,77.9656,61.2016
2017-08-10,88.4009,81.4003
2017-08-09,92.0121,91.2948
2017-08-08,86.0824,92.5076
2017-08-07,76.9553,92.2340
2017-08-04,62.4391,73.5057
2017-08-03,55.6735,65.1263
2017-08-02,51.6850,48.6852
2017-08-01,58.0732,53.2091
2017-07-31,63.6852,53.1607
2017-07-28,66.7258,67.8498
2017-07-27,57.8923,70.0451
2017-07-26,47.9048,62.2825
2017-07-25,40.8515,41.3493
2017-07-24,44.8103,40.0826
2017-07-21,50.9686,41.1225
2017-07-20,60.8325,53.2257
2017-07-19,70.2273,58.5574
2017-07-18,77.2551,70.7143
2017-07-17,78.0369,81.4103
2017-07-14,72.8050,79.6407
2017-07-13,68.4907,73.0598
2017-07-12,63.9646,65.7146
2017-07-11,60.5902,66.6977
2017-07-10,53.6099,59.4815
2017-07-07,47.5833,55.5913
2017-07-06,38.2124,45.7568
2017-07-05,30.1216,41.4019
2017-07-03,21.1205,27.4785
2017-06-30,16.0074,21.4844
2017-06-29,20.9615,14.3986
2017-06-28,36.0426,12.1393
2017-06-27,59.9067,36.3466
2017-06-26,73.4934,59.6420
2017-06-23,79.2802,83.7315
2017-06-22,75.7541,77.1067
2017-06-21,72.4254,77.0025
2017-06-20,67.7058,73.1532
2017-06-19,62.7658,67.1204
2017-06-16,58.1875,62.8436
2017-06-15,50.3891,58.3333
2017-06-14,41.0316,53.3854
2017-06-13,33.5849,39.4486
2017-06-12,34.0521,30.2606
2017-06-09,43.7191,31.0453
2017-06-08,57.8918,40.8503
2017-06-07,71.6227,59.2618
2017-06-06,77.0679,73.5634
2017-06-05,74.9502,82.0431
2017-06-02,71.9053,75.5973
2017-06-01,64.2133,67.2101
2017-05-31,54.2529,72.9083
2017-05-30,33.5744,52.5214
2017-05-26,22.7249,37.3289
2017-05-25,18.7106,10.8730
2017-05-24,26.6573,19.9729
2017-05-23,29.4034,25.2858
2017-05-22,31.0348,34.7133
2017-05-19,25.7052,28.2111
2017-05-18,23.9494,30.1800
2017-05-17,19.9365,18.7244
2017-05-16,21.7612,22.9438
2017-05-15,25.8800,18.1412
2017-05-12,35.7981,24.1986
2017-05-11,51.4336,35.3001
2017-05-10,66.6304,47.8956
2017-05-09,81.2451,71.1052
2017-05-08,87.6139,80.8905
2017-05-05,90.1094,91.7395
2017-05-04,87.2446,90.2116
2017-05-03,85.6757,88.3770
2017-05-02,84.3724,83.1451
2017-05-01,82.8195,85.5051
2017-04-28,76.3868,84.4670
2017-04-27,69.4908,78.4863
2017-04-26,64.1092,66.2071
2017-04-25,60.0014,63.7788
2017-04-24,50.4216,62.3416
2017-04-21,36.6501,53.8837
2017-04-20,28.1136,35.0394
2017-04-19,31.3432,21.0273
2017-04-18,47.1453,28.2742
2017-04-17,61.7347,44.7282
2017-04-13,73.7659,68.4335
2017-04-12,76.0726,72.0425
2017-04-11,76.0249,80.8217
2017-04-10,67.7843,75.3537
2017-04-07,58.8962,71.8992
2017-04-06,47.6104,56.1001
2017-04-05,41.0794,48.6894
2017-04-04,38.6653,38.0416
2017-04-03,41.8878,36.5071
2017-03-31,45.3358,41.4471
2017-03-30,41.2550,47.7092
2017-03-29,30.5966,46.8510
2017-03-28,18.9614,29.2047
2017-03-27,14.5542,15.7340
2017-03-24,24.7966,11.9456
2017-03-23,40.9338,15.9831
2017-03-22,61.5841,46.4612
2017-03-21,71.8939,60.3570
2017-03-20,76.7655,77.9340
2017-03-17,77.2621,77.3907
2017-03-16,72.3981,74.9717
2017-03-15,64.7646,79.4237
2017-03-14,46.1566,62.7987
2017-03-13,30.3782,52.0714
2017-03-10,17.6295,23.5997
2017-03-09,17.5832,15.4634
2017-03-08,18.2204,13.8254
2017-03-07,22.3937,23.4607
2017-03-06,19.9183,17.3750
2017-03-03,21.9870,26.3454
2017-03-02,19.0049,16.0345
2017-03-01,22.2070,23.5812
2017-02-28,24.0513,17.3989
2017-02-27,34.7604,25.6410
2017-02-24,47.6449,29.1139
2017-02-23,59.4288,49.5263
2017-02-22,57.0495,64.2944
2017-02-21,43.2604,64.4656
2017-02-17,25.5982,42.3885
2017-02-16,13.2307,22.9270
2017-02-15,7.7943,11.4792
2017-02-14,11.6500,5.2861
2017-02-13,22.3471,6.6177
2017-02-10,31.3114,23.0463
2017-02-09,31.1877,37.3775
2017-02-08,25.0308,33.5106
2017-02-07,25.4297,22.6751
2017-02-06,34.8334,18.9068
2017-02-03,50.7478,34.7073
2017-02-02,66.2173,50.8861
2017-02-01,79.4197,66.6500
2017-01-31,89.0646,81.1159
2017-01-30,92.1340,90.4932
2017-01-27,87.8965,95.5847
2017-01-26,79.2995,90.3240
2017-01-25,72.9255,77.7807
2017-01-24,74.4734,69.7939
2017-01-23,79.9343,71.2018
2017-01-20,85.8536,82.4245
2017-01-19,86.0909,86.1766
2017-01-18,82.5343,88.9598
2017-01-17,73.3083,83.1362
2017-01-13,59.9496,75.5069
2017-01-12,44.2779,61.2819
2017-01-11,32.1267,43.0600
2017-01-10,29.7454,28.4920
2017-01-09,34.8932,24.8281
2017-01-06,42.1105,35.9161
2017-01-05,43.5046,43.9353
2017-01-04,39.7654,46.4800
2017-01-03,35.5846,40.0986
2016-12-30,32.7690,32.7175
2016-12-29,32.4365,33.9377
2016-12-28,34.0144,31.6518
2016-12-27,44.3676,31.7201
2016-12-23,56.2033,38.6712
2016-12-22,61.6245,62.7114
2016-12-21,54.7214,67.2273
2016-12-20,46.8888,54.9347
2016-12-19,47.7713,42.0021
2016-12-16,52.1423,43.7295
2016-12-15,59.6287,57.5825
2016-12-14,65.0449,55.1149
2016-12-13,75.4250,66.1887
2016-12-12,78.7000,73.8310
2016-12-09,71.9867,86.2555
2016-12-08,53.0795,76.0137
2016-12-07,33.9397,53.6908
2016-12-06,20.6367,29.5339
2016-12-05,21.3875,18.5945
2016-12-02,32.8836,13.7816
2016-12-01,51.7021,31.7864
2016-11-30,66.9419,53.0826
2016-11-29,74.7463,70.2374
2016-11-28,80.3838,77.5057
2016-11-25,82.6949,76.4958
2016-11-23,85.4260,87.1497
2016-11-22,76.7881,84.4392
2016-11-21,63.0886,84.6890
2016-11-18,45.5295,61.2361
2016-11-17,34.1239,43.3408
2016-11-16,29.1065,32.0117
2016-11-15,34.7814,27.0191
2016-11-14,49.7820,28.2886
2016-11-11,68.6105,49.0365
2016-11-10,72.5841,72.0208
2016-11-09,59.9219,84.7742
2016-11-08,35.2287,60.9574
2016-11-07,15.9597,34.0341
2016-11-04,6.0699,10.6945
2016-11-03,5.0038,3.1506
2016-11-02,6.9982,4.3645
2016-11-01,8.1856,7.4963
2016-10-31,15.7366,9.1339
2016-10-28,32.5375,7.9265
2016-10-27,59.8370,30.1495
2016-10-26,80.0299,59.5364
2016-10-25,87.5621,89.8251
2016-10-24,82.6403,90.7282
2016-10-21,78.8005,82.1329
2016-10-20,78.3614,75.0598
2016-10-19,80.7336,79.2089
2016-10-18,76.7825,80.8154
2016-10-17,65.1503,82.1766
2016-10-14,49.4863,67.3555
2016-10-13,35.8480,45.9187
2016-10-12,29.1983,35.1846
2016-10-11,22.8124,26.4406
2016-10-10,18.5071,25.9696
2016-10-07,15.5346,16.0271
2016-10-06,20.4724,13.5246
2016-10-05,28.6653,17.0519
2016-10-04,42.6957,30.8407
2016-10-03,56.9065,38.1033
2016-09-30,69.6773,59.1432
2016-09-29,70.8019,73.4731
2016-09-28,64.8706,76.4157
2016-09-27,63.0022,62.5168
2016-09-26,68.7865,55.6795
2016-09-23,71.3022,70.8104
2016-09-22,66.5647,79.8696
2016-09-21,56.3634,63.2267
2016-09-20,54.3586,56.5979
2016-09-19,51.7216,49.2655
2016-09-16,50.3770,57.2123
2016-09-15,42.5672,48.6871
2016-09-14,40.3235,45.2317
2016-09-13,44.2246,33.7828
2016-09-12,60.6863,41.9560
2016-09-09,76.0186,56.9351
2016-09-08,88.1207,83.1676
2016-09-07,90.3972,87.9531
2016-09-06,90.8016,93.2413
2016-09-02,88.2232,89.9971
2016-09-01,84.5495,89.1665
2016-08-31,81.6355,85.5061
2016-08-30,78.0464,78.9758
2016-08-29,77.2310,80.4246
2016-08-26,72.3633,74.7389
2016-08-25,68.6674,76.5294
2016-08-24,59.0108,65.8216
2016-08-23,48.2656,63.6511
2016-08-22,31.1023,47.5597
2016-08-19,18.3457,33.5860
2016-08-18,11.1796,12.1613
2016-08-17,13.8048,9.2899
