time,ROCR
2017-04-26,0.8924
2017-04-25,0.9560
2017-04-24,0.9592
2017-04-21,0.9145
2017-04-20,0.8371
2017-04-19,0.8882
2017-04-18,0.7936
2017-04-17,0.8717
2017-04-13,0.9684
2017-04-12,1.0982
2017-04-11,1.1426
2017-04-10,1.2523
2017-04-07,1.1722
2017-04-06,1.1380
2017-04-05,1.0957
2017-04-04,1.0433
2017-04-03,1.0046
2017-03-31,1.0839
2017-03-30,1.0472
2017-03-29,1.0578
2017-03-28,1.0305
2017-03-27,1.0676
2017-03-24,0.9568
2017-03-23,0.9524
2017-03-22,0.9716
2017-03-21,0.9704
2017-03-20,0.9562
2017-03-17,0.9858
2017-03-16,0.9986
2017-03-15,1.0290
2017-03-14,0.9899
2017-03-13,0.9447
2017-03-10,0.9623
2017-03-09,0.9980
2017-03-08,0.9402
2017-03-07,0.9853
2017-03-06,1.0220
2017-03-03,1.0651
2017-03-02,1.0191
2017-03-01,1.0065
2017-02-28,0.9952
2017-02-27,1.0138
2017-02-24,0.9678
2017-02-23,0.9689
2017-02-22,1.0742
2017-02-21,1.1385
2017-02-17,1.1903
2017-02-16,1.1890
2017-02-15,1.2161
2017-02-14,1.1245
2017-02-13,1.0894
2017-02-10,0.9976
2017-02-09,0.9976
2017-02-08,0.9954
2017-02-07,1.0259
2017-02-06,1.0560
2017-02-03,1.0550
2017-02-02,1.0197
2017-02-01,1.0105
2017-01-31,0.9520
2017-01-30,0.9238
2017-01-27,0.9558
2017-01-26,0.9830
2017-01-25,0.9863
2017-01-24,0.9684
2017-01-23,1.0097
2017-01-20,1.0318
2017-01-19,1.0138
2017-01-18,0.9645
2017-01-17,1.0449
2017-01-13,1.0279
2017-01-12,1.0255
2017-01-11,1.0507
2017-01-10,1.1312
2017-01-09,1.0960
2017-01-06,1.0749
2017-01-05,1.0836
2017-01-04,1.0577
2017-01-03,1.0772
2016-12-30,1.0774
2016-12-29,1.1201
2016-12-28,1.0831
2016-12-27,1.0883
2016-12-23,0.9189
2016-12-22,0.8912
2016-12-21,0.8453
2016-12-20,0.8315
2016-12-19,0.8786
2016-12-16,1.0052
2016-12-15,1.0121
2016-12-14,1.0025
2016-12-13,1.0919
2016-12-12,0.9845
2016-12-09,0.9475
2016-12-08,0.9612
2016-12-07,1.0077
2016-12-06,1.0248
2016-12-05,1.0501
2016-12-02,1.0512
2016-12-01,0.9812
2016-11-30,1.1582
2016-11-29,0.8626
2016-11-28,0.7819
2016-11-25,0.8042
2016-11-23,0.9511
2016-11-22,0.7198
2016-11-21,1.0935
2016-11-18,1.3994
2016-11-17,1.4059
2016-11-16,1.4334
2016-11-15,1.5696
2016-11-14,1.2955
2016-11-11,1.2116
2016-11-10,1.2018
2016-11-09,1.0701
2016-11-08,1.0233
2016-11-07,1.0507
2016-11-04,1.0370
2016-11-03,1.0325
2016-11-02,1.0222
2016-11-01,1.0855
2016-10-31,0.9951
2016-10-28,0.9512
2016-10-27,0.9272
2016-10-26,0.9421
2016-10-25,0.8901
2016-10-24,1.0075
2016-10-21,1.0842
2016-10-20,1.1661
2016-10-19,1.1019
2016-10-18,1.0863
2016-10-17,0.9979
2016-10-14,0.9895
2016-10-13,0.9841
2016-10-12,0.9107
2016-10-11,1.0153
2016-10-10,1.0602
2016-10-07,1.0249
2016-10-06,0.9769
2016-10-05,1.0977
2016-10-04,1.0418
2016-10-03,1.0431
2016-09-30,1.0741
2016-09-29,1.1029
2016-09-28,1.1060
2016-09-27,1.1050
2016-09-26,1.0472
2016-09-23,1.0240
2016-09-22,1.0042
2016-09-21,1.0368
2016-09-20,1.0485
2016-09-19,1.0832
2016-09-16,1.0282
2016-09-15,1.0531
2016-09-14,1.0009
2016-09-13,1.0413
2016-09-12,1.0913
2016-09-09,1.1342
2016-09-08,1.1472
2016-09-07,1.1907
2016-09-06,1.1510
2016-09-02,1.0290
2016-09-01,1.0124
2016-08-31,0.9949
2016-08-30,1.0120
2016-08-29,1.0322
2016-08-26,1.0934
2016-08-25,1.0984
2016-08-24,1.0577
2016-08-23,1.0306
2016-08-22,1.0326
2016-08-19,0.9951
2016-08-18,0.8883
2016-08-17,0.8914
2016-08-16,0.9060
2016-08-15,0.8711
2016-08-12,0.9475
2016-08-11,1.0674
2016-08-10,1.1432
2016-08-09,1.1540
2016-08-08,1.1333
2016-08-05,1.1424
2016-08-04,1.0693
2016-08-03,1.1181
2016-08-02,1.0265
2016-08-01,0.9730
2016-07-29,0.9907
2016-07-28,1.1374
2016-07-27,1.0641
2016-07-26,1.1662
2016-07-25,1.2559
2016-07-22,1.2581
2016-07-21,1.2457
2016-07-20,1.2254
2016-07-19,1.1775
2016-07-18,1.1746
2016-07-15,1.0825
2016-07-14,1.0233
2016-07-13,1.0064
2016-07-12,1.0227
2016-07-11,1.0538
2016-07-08,1.0615
2016-07-07,1.0401
2016-07-06,1.0407
2016-07-05,1.0656
2016-07-01,1.0188
2016-06-30,1.0198
2016-06-29,1.0231
2016-06-28,1.0818
2016-06-27,1.0185
2016-06-24,1.0696
2016-06-23,1.0411
2016-06-22,1.0636
2016-06-21,1.0036
2016-06-20,1.0216
2016-06-17,0.9463
2016-06-16,0.9807
2016-06-15,0.9607
2016-06-14,0.9601
2016-06-13,0.9678
2016-06-10,1.0052
2016-06-09,1.0317
2016-06-08,1.0741
2016-06-07,1.1075
2016-06-06,1.0648
2016-06-03,1.0630
2016-06-02,1.0270
2016-06-01,0.9569
2016-05-31,0.9560
2016-05-27,0.9908
2016-05-26,0.9890
2016-05-25,0.9599
2016-05-24,0.9929
2016-05-23,0.9663
2016-05-20,0.9478
2016-05-19,0.9496
2016-05-18,0.9773
2016-05-17,0.9825
2016-05-16,1.0000
2016-05-13,1.0455
2016-05-12,1.0589
2016-05-11,1.0000
2016-05-10,0.9777
2016-05-09,0.9276
2016-05-06,0.9220
2016-05-05,0.8851
2016-05-04,0.9303
2016-05-03,0.8957
2016-05-02,0.9007
2016-04-29,0.9320
2016-04-28,0.9205
2016-04-27,0.9610
2016-04-26,1.0628
2016-04-25,1.1558
2016-04-22,1.0658
2016-04-21,1.0750
2016-04-20,1.0864
2016-04-19,1.0763
2016-04-18,1.0706
2016-04-15,1.1049
2016-04-14,1.2314
2016-04-13,1.1857
2016-04-12,1.1155
2016-04-11,1.0440
2016-04-08,1.0462
2016-04-07,0.9590
2016-04-06,1.0122
2016-04-05,1.0461
2016-04-04,1.0631
2016-04-01,1.0287
2016-03-31,1.0396
2016-03-30,0.9743
2016-03-29,0.9626
2016-03-28,1.0685
2016-03-24,1.0978
2016-03-23,1.0943
2016-03-22,1.0722
2016-03-21,1.0684
2016-03-18,0.9684
2016-03-17,1.0200
2016-03-16,1.0609
2016-03-15,1.0828
2016-03-14,1.0920
2016-03-11,1.0945
2016-03-10,1.0169
2016-03-09,0.9775
2016-03-08,0.9775
2016-03-07,1.0610
2016-03-04,1.0611
2016-03-03,1.1299
2016-03-02,1.0520
2016-03-01,0.9989
2016-02-29,0.9213
2016-02-26,0.9512
2016-02-25,0.9181
2016-02-24,0.9953
2016-02-23,1.1423
2016-02-22,1.1440
2016-02-19,1.1183
2016-02-18,1.0962
2016-02-17,1.0954
2016-02-16,0.9873
2016-02-12,0.9911
2016-02-11,0.9494
2016-02-10,0.9571
2016-02-09,0.9023
2016-02-08,0.9175
2016-02-05,0.9345
2016-02-04,0.9643
2016-02-03,0.9702
2016-02-02,1.0299
2016-02-01,1.0250
2016-01-29,0.9964
2016-01-28,0.9988
2016-01-27,1.0157
2016-01-26,0.9940
2016-01-25,0.9882
2016-01-22,0.9918
2016-01-21,0.9871
2016-01-20,0.9729
2016-01-19,0.9882
2016-01-15,0.9942
2016-01-14,1.0652
2016-01-13,0.9660
2016-01-12,0.9551
2016-01-11,0.9508
2016-01-08,0.9334
2016-01-07,0.8886
2016-01-06,0.9650
2016-01-05,1.0114
2016-01-04,1.0159
2015-12-31,1.0409
2015-12-30,1.0239
2015-12-29,1.0579
2015-12-28,1.0080
2015-12-24,1.0011
2015-12-23,0.9778
2015-12-22,0.9744
2015-12-21,0.9600
2015-12-18,0.9722
2015-12-17,0.9452
2015-12-16,0.9646
2015-12-15,0.9574
2015-12-14,0.9474
2015-12-11,0.9277
2015-12-10,0.9548
2015-12-09,0.9709
2015-12-08,0.9792
2015-12-07,0.9896
2015-12-04,1.0083
2015-12-03,1.0146
2015-12-02,1.0010
2015-12-01,1.0000
2015-11-30,1.0031
2015-11-27,0.9866
2015-11-25,0.8649
2015-11-24,0.8618
2015-11-23,0.9412
2015-11-20,0.9429
2015-11-19,0.9549
2015-11-18,1.0183
2015-11-17,1.0248
2015-11-16,0.9427
2015-11-13,1.0410
2015-11-12,0.9622
2015-11-11,0.9528
2015-11-10,1.0362
2015-11-09,1.1401
2015-11-06,1.1029
2015-11-05,1.1899
2015-11-04,1.2883
2015-11-03,1.1961
2015-11-02,1.0282
2015-10-30,0.9516
2015-10-29,0.9684
2015-10-28,1.1608
2015-10-27,1.1316
2015-10-26,1.3018
2015-10-23,1.4292
2015-10-22,1.4138
2015-10-21,1.1769
2015-10-20,1.1923
2015-10-19,1.0908
2015-10-16,1.0000
2015-10-15,1.0000
2015-10-14,1.0000
2015-10-13,1.0000
2015-10-12,1.0000
2015-10-09,1.0000
2015-10-08,1.0000
2015-10-07,1.0000
2015-10-06,1.0000
2015-10-05,1.0000
2015-10-02,1.0000
2015-10-01,1.0000
2015-09-30,1.0000
2015-09-29,1.0000
2015-09-28,1.0000
2015-09-25,1.0000
2015-09-24,1.0000
2015-09-23,1.0000
2015-09-22,1.0000
2015-09-21,1.0000
2015-09-18,1.0000
2015-09-17,1.0000
2015-09-16,1.0000
2015-09-15,1.0000
2015-09-14,1.0000
2015-09-11,1.0000
2015-09-10,1.0000
2015-09-09,1.0000
2015-09-08,1.0000
2015-09-04,1.0000
2015-09-03,1.0000
2015-09-02,1.0000
2015-09-01,1.0000
2015-08-31,1.0000
2015-08-28,1.0000
2015-08-27,1.0000
2015-08-26,1.0000
2015-08-25,1.0000
2015-08-24,1.0000
2015-08-21,1.0000
2015-08-20,1.0000
2015-08-19,1.0000
2015-08-18,1.0000
2015-08-17,1.0000
2015-08-14,1.0000
2015-08-13,1.0000
2015-08-12,1.0000
2015-08-11,1.0000
2015-08-10,1.0000
2015-08-07,1.0000
2015-08-06,1.0000
2015-08-05,0.7831
2015-08-04,0.7831
2015-08-03,0.7831
2015-07-31,0.7831
2015-07-30,0.7831
2015-07-29,1.0000
2015-07-28,1.0000
2015-07-27,1.0000
2015-07-24,1.0000
2015-07-23,1.0000
2015-07-22,1.0000
2015-07-21,1.0000
2015-07-20,1.0000
2015-07-17,1.0000
2015-07-16,1.0000
2015-07-15,1.0000
2015-07-14,1.0000
2015-07-13,1.0000
2015-07-10,1.0000
2015-07-09,1.0000
2015-07-08,1.0000
2015-07-07,1.0000
2015-07-06,1.0000
2015-07-02,1.0000
2015-07-01,1.0000
2015-06-30,1.0000
2015-06-29,1.0000
2015-06-26,1.0000
2015-06-25,1.0000
2015-06-24,1.0000
2015-06-23,1.0000
2015-06-22,1.0000
2015-06-19,1.0000
2015-06-18,1.0000
2015-06-17,1.0000
2015-06-16,1.0000
2015-06-15,1.0000
2015-06-12,1.0000
2015-06-11,1.0000
2015-06-10,1.0000
2015-06-09,1.0000
2015-06-08,1.0000
2015-06-05,1.0000
2015-06-04,1.0000
2015-06-03,1.0000
2015-06-02,1.0000
2015-06-01,1.0000
2015-05-29,1.0000
2015-05-28,1.0000
2015-05-27,1.0000
2015-05-26,1.0000
2015-05-22,1.0000
2015-05-21,1.0000
2015-05-20,1.0000
2015-05-19,1.0000
2015-05-18,1.0000
2015-05-15,0.9988
2015-05-14,0.9765
2015-05-13,0.9708
2015-05-12,0.8737
2015-05-11,0.8737
2015-05-08,0.8747
2015-05-07,0.8947
2015-05-06,0.9000
2015-05-05,1.0000
2015-05-04,1.0000
2015-05-01,1.0000
2015-04-30,1.0000
2015-04-29,1.0000
2015-04-28,1.0000
2015-04-27,1.0000
2015-04-24,1.0000
2015-04-23,1.0000
2015-04-22,1.0000
2015-04-21,1.0000
2015-04-20,1.0000
2015-04-17,1.0000
2015-04-16,1.0000
2015-04-15,1.0000
2015-04-14,1.3014
2015-04-13,1.3014
2015-04-10,1.3014
2015-04-09,1.3014
2015-04-08,1.3014
2015-04-07,1.0000
