time,AROONOSC
2015-06-03,0.0000
2015-06-02,0.0000
2015-06-01,0.0000
2015-05-29,0.0000
2015-05-28,0.0000
2015-05-27,0.0000
2015-05-26,0.0000
2015-05-22,0.0000
2015-05-21,0.0000
2015-05-20,0.0000
2015-05-19,0.0000
2015-05-18,0.0000
2015-05-15,-100.0000
2015-05-14,-100.0000
2015-05-13,-100.0000
2015-05-12,-100.0000
2015-05-11,-80.0000
2015-05-08,-60.0000
2015-05-07,-40.0000
2015-05-06,-20.0000
2015-05-05,0.0000
2015-05-04,0.0000
2015-05-01,0.0000
2015-04-30,0.0000
2015-04-29,0.0000
2015-04-28,20.0000
2015-04-27,-100.0000
2015-04-24,-80.0000
2015-04-23,-60.0000
2015-04-22,-40.0000
2015-04-21,-20.0000
2015-04-20,0.0000
2015-04-17,0.0000
2015-04-16,0.0000
2015-04-15,0.0000
2015-04-14,100.0000
2015-04-13,80.0000
2015-04-10,100.0000
2015-04-09,80.0000
2015-04-08,60.0000
2015-04-07,-20.0000
2015-04-06,-20.0000
2015-04-02,-20.0000
2015-04-01,0.0000
2015-03-31,0.0000
2015-03-30,0.0000
2015-03-27,100.0000
2015-03-26,100.0000
2015-03-25,100.0000
