time,PPO
2017-09-27,0.6738
2017-09-26,0.9367
2017-09-25,1.0277
2017-09-22,1.1346
2017-09-21,1.0588
2017-09-20,0.9640
2017-09-19,0.8778
2017-09-18,0.8547
2017-09-15,0.6775
2017-09-14,0.3797
2017-09-13,-0.2962
2017-09-12,-1.0005
2017-09-11,-1.5747
2017-09-08,-2.1471
2017-09-07,-2.6052
2017-09-06,-3.1567
2017-09-05,-3.6674
2017-09-01,-4.1536
2017-08-31,-4.4702
2017-08-30,-4.7809
2017-08-29,-4.9057
2017-08-28,-5.0724
2017-08-25,-5.2023
2017-08-24,-5.1021
2017-08-23,-4.4331
2017-08-22,-3.7599
2017-08-21,-3.0867
2017-08-18,-2.4086
2017-08-17,-1.7625
2017-08-16,-1.1235
2017-08-15,-0.5359
2017-08-14,0.0341
2017-08-11,0.5839
2017-08-10,1.3021
2017-08-09,1.9738
2017-08-08,2.5012
2017-08-07,2.6294
2017-08-04,2.7781
2017-08-03,2.8927
2017-08-02,3.0159
2017-08-01,2.9862
2017-07-31,2.9764
2017-07-28,2.9372
2017-07-27,2.9215
2017-07-26,2.8648
2017-07-25,2.7553
2017-07-24,2.7694
2017-07-21,2.6015
2017-07-20,2.3746
2017-07-19,2.0102
2017-07-18,1.8451
2017-07-17,1.6842
2017-07-14,1.5493
2017-07-13,1.2630
2017-07-12,1.0820
2017-07-11,0.8747
2017-07-10,0.6479
2017-07-07,0.4708
2017-07-06,0.2531
2017-07-05,0.1912
2017-07-03,-0.0882
2017-06-30,-0.2757
2017-06-29,-0.4049
2017-06-28,-0.4539
2017-06-27,-0.6729
2017-06-26,-0.6425
2017-06-23,-0.4047
2017-06-22,-0.1694
2017-06-21,0.0208
2017-06-20,0.2407
2017-06-19,0.5132
2017-06-16,0.7703
2017-06-15,1.0602
2017-06-14,1.0634
2017-06-13,1.0569
2017-06-12,1.0069
2017-06-09,0.9635
2017-06-08,0.8275
2017-06-07,0.5654
2017-06-06,0.2396
2017-06-05,-0.0923
2017-06-02,-0.4080
2017-06-01,-0.5158
2017-05-31,-0.6733
2017-05-30,-0.7770
2017-05-26,-0.7571
2017-05-25,-0.7203
2017-05-24,-0.2870
2017-05-23,0.1437
2017-05-22,0.6101
2017-05-19,1.1753
2017-05-18,1.6135
2017-05-17,2.0598
2017-05-16,2.4425
2017-05-15,2.6513
2017-05-12,2.8402
2017-05-11,2.8987
2017-05-10,2.9330
2017-05-09,2.9237
2017-05-08,2.4764
2017-05-05,2.0649
2017-05-04,1.6722
2017-05-03,1.2539
2017-05-02,0.9870
2017-05-01,0.6016
2017-04-28,0.3040
2017-04-27,0.1417
2017-04-26,0.0527
2017-04-25,-0.0260
2017-04-24,-0.0890
2017-04-21,-0.2092
2017-04-20,-0.1714
2017-04-19,-0.1270
2017-04-18,-0.0565
2017-04-17,0.0854
2017-04-13,0.1997
2017-04-12,0.4238
2017-04-11,0.5572
2017-04-10,0.5687
2017-04-07,0.5278
2017-04-06,0.5219
2017-04-05,0.4856
2017-04-04,0.5857
2017-04-03,0.9094
2017-03-31,1.2256
2017-03-30,1.4871
2017-03-29,1.6992
2017-03-28,1.9247
2017-03-27,2.1027
2017-03-24,2.2743
2017-03-23,2.4662
2017-03-22,2.6640
2017-03-21,2.8023
2017-03-20,2.9768
2017-03-17,3.1826
2017-03-16,3.3904
2017-03-15,3.5574
2017-03-14,3.3114
2017-03-13,3.0677
2017-03-10,2.8772
2017-03-09,2.7890
2017-03-08,2.6894
2017-03-07,2.4909
2017-03-06,2.3668
2017-03-03,2.3109
2017-03-02,2.1880
2017-03-01,2.1493
2017-02-28,2.1356
2017-02-27,1.9912
2017-02-24,2.0585
2017-02-23,2.1072
2017-02-22,2.0847
2017-02-21,1.9882
2017-02-17,1.8734
2017-02-16,1.7974
2017-02-15,1.6900
2017-02-14,1.7394
2017-02-13,1.8478
2017-02-10,1.8597
2017-02-09,1.8980
2017-02-08,1.9765
2017-02-07,2.0701
2017-02-06,2.0817
2017-02-03,2.0932
2017-02-02,2.0979
2017-02-01,2.1384
2017-01-31,2.2190
2017-01-30,2.1982
2017-01-27,2.0943
2017-01-26,2.0180
2017-01-25,1.9847
2017-01-24,1.8651
2017-01-23,1.6267
2017-01-20,1.2918
2017-01-19,0.9409
2017-01-18,0.4899
2017-01-17,0.1323
2017-01-13,-0.1635
2017-01-12,-0.3485
2017-01-11,-0.5393
2017-01-10,-0.6821
2017-01-09,-0.7044
2017-01-06,-0.7903
2017-01-05,-0.9656
2017-01-04,-1.1274
2017-01-03,-1.1373
2016-12-30,-0.9654
2016-12-29,-0.7315
2016-12-28,-0.5304
2016-12-27,-0.1711
2016-12-23,0.0839
2016-12-22,0.2656
2016-12-21,0.3538
2016-12-20,0.3631
2016-12-19,0.1042
2016-12-16,-0.1124
2016-12-15,-0.2233
2016-12-14,-0.3128
2016-12-13,-0.2101
2016-12-12,-0.0182
2016-12-09,0.1456
2016-12-08,0.3086
2016-12-07,0.3823
2016-12-06,0.4088
2016-12-05,0.5307
2016-12-02,0.6446
2016-12-01,0.7903
2016-11-30,0.8448
2016-11-29,1.1327
2016-11-28,1.4595
2016-11-25,1.8596
2016-11-23,2.3123
2016-11-22,2.2592
2016-11-21,1.8950
2016-11-18,1.6350
2016-11-17,1.4572
2016-11-16,1.3518
2016-11-15,1.3048
2016-11-14,1.2359
2016-11-11,1.1129
2016-11-10,0.8412
2016-11-09,0.5645
2016-11-08,0.2198
2016-11-07,-0.1695
2016-11-04,-0.2148
2016-11-03,-0.0871
2016-11-02,-0.0434
2016-11-01,-0.1084
2016-10-31,-0.2122
2016-10-28,-0.3467
2016-10-27,-0.4369
2016-10-26,-0.4622
2016-10-25,-0.3753
2016-10-24,-0.2897
2016-10-21,-0.1528
2016-10-20,0.0458
2016-10-19,0.2664
2016-10-18,0.5070
2016-10-17,0.6511
2016-10-14,0.9160
2016-10-13,1.0048
2016-10-12,1.0636
2016-10-11,1.0673
2016-10-10,1.1509
2016-10-07,1.2489
2016-10-06,1.3273
2016-10-05,1.2877
2016-10-04,1.1974
2016-10-03,1.2168
2016-09-30,1.2385
2016-09-29,1.1605
2016-09-28,0.9665
2016-09-27,0.9319
2016-09-26,0.7600
2016-09-23,0.7634
2016-09-22,0.7692
2016-09-21,0.7558
2016-09-20,0.6916
2016-09-19,0.6254
2016-09-16,0.5539
2016-09-15,0.4453
2016-09-14,0.3940
2016-09-13,0.4040
2016-09-12,0.4063
2016-09-09,0.4610
2016-09-08,0.6281
2016-09-07,0.7746
2016-09-06,0.9455
2016-09-02,1.2198
2016-09-01,1.5144
2016-08-31,1.7181
2016-08-30,1.8718
2016-08-29,2.0878
2016-08-26,2.2549
2016-08-25,2.4216
2016-08-24,2.5490
2016-08-23,2.7558
2016-08-22,2.9390
2016-08-19,2.8197
2016-08-18,2.6971
2016-08-17,2.4026
2016-08-16,2.2037
2016-08-15,2.0156
2016-08-12,1.7682
2016-08-11,1.5740
2016-08-10,1.3975
2016-08-09,1.2536
2016-08-08,1.1641
2016-08-05,1.1679
2016-08-04,1.2953
2016-08-03,1.5471
2016-08-02,1.9092
2016-08-01,2.1545
2016-07-29,1.9889
2016-07-28,1.8836
2016-07-27,1.9559
2016-07-26,2.0725
2016-07-25,2.1498
2016-07-22,1.9877
2016-07-21,1.8284
2016-07-20,1.5470
2016-07-19,1.1133
2016-07-18,0.6357
2016-07-15,-0.0114
2016-07-14,-0.8887
2016-07-13,-1.9503
2016-07-12,-2.6595
2016-07-11,-2.2483
2016-07-08,-2.0142
2016-07-07,-1.7781
2016-07-06,-1.3958
2016-07-05,-1.2299
2016-07-01,-0.8988
2016-06-30,-0.6630
2016-06-29,-0.3300
2016-06-28,0.1636
2016-06-27,0.7646
2016-06-24,1.5583
2016-06-23,2.2367
2016-06-22,2.3824
2016-06-21,2.5443
2016-06-20,2.4744
2016-06-17,2.3215
2016-06-16,2.2477
2016-06-15,2.0323
2016-06-14,2.0069
2016-06-13,1.9442
2016-06-10,1.8781
2016-06-09,1.6741
2016-06-08,0.9616
2016-06-07,0.2688
2016-06-06,-0.3966
2016-06-03,-0.8357
2016-06-02,-1.1450
2016-06-01,-1.3178
2016-05-31,-1.4830
2016-05-27,-1.5854
2016-05-26,-1.8188
2016-05-25,-2.0603
2016-05-24,-2.4427
2016-05-23,-2.7640
2016-05-20,-3.0135
2016-05-19,-3.2384
2016-05-18,-2.7658
2016-05-17,-2.2912
2016-05-16,-1.8350
2016-05-13,-1.5909
2016-05-12,-1.1066
2016-05-11,-0.8088
2016-05-10,-0.4107
2016-05-09,-0.0034
2016-05-06,0.4398
2016-05-05,0.9591
2016-05-04,1.3985
2016-05-03,1.8702
2016-05-02,1.9275
2016-04-29,1.9644
2016-04-28,1.9121
2016-04-27,1.7968
2016-04-26,1.2408
2016-04-25,0.8308
2016-04-22,0.4237
2016-04-21,0.0985
2016-04-20,-0.2649
2016-04-19,-0.6271
2016-04-18,-0.8647
2016-04-15,-1.1010
2016-04-14,-1.0794
2016-04-13,-1.1050
2016-04-12,-1.2245
2016-04-11,-1.2112
