time,SAR
2016-08-26,57.2000

2016-08-25,58.4503

2016-08-24,58.4630

2016-08-23,58.4757

2016-08-22,58.4886

2016-08-19,58.5016

2016-08-18,57.2300

2016-08-17,57.1321

2016-08-16,56.9275

2016-08-15,56.6923

2016-08-12,56.4458

2016-08-11,56.1656

2016-08-10,55.8473

2016-08-09,55.4856

2016-08-08,55.1488

2016-08-05,54.7705

2016-08-04,54.4651

2016-08-03,54.1857

2016-08-02,53.8787

2016-08-01,53.5413

2016-07-29,53.1706

2016-07-28,52.7632

2016-07-27,52.3155

2016-07-26,51.8235

2016-07-25,51.3872

2016-07-22,50.9129

2016-07-21,50.3975

2016-07-20,49.8372

2016-07-19,49.4983

2016-07-18,49.1338

2016-07-15,48.8232

2016-07-14,48.5513

2016-07-13,48.3301

2016-07-12,48.1733

2016-07-11,48.0782

2016-07-08,48.0350

2016-07-07,52.0182

2016-07-06,52.0995

2016-07-05,52.1824

2016-07-01,52.2671

2016-06-30,52.3534

2016-06-29,52.4416

2016-06-28,52.5315

2016-06-27,52.6233

2016-06-24,52.6593

2016-06-23,52.6956

2016-06-22,52.7323

2016-06-21,52.7694

2016-06-20,52.8069

2016-06-17,52.8447

2016-06-16,52.8830

2016-06-15,52.9216

2016-06-14,52.9606

2016-06-13,53.0000

2016-06-10,49.6320

2016-06-09,49.5980

2016-06-08,49.5636

2016-06-07,49.5289

2016-06-06,49.4938

2016-06-03,49.4584

2016-06-02,49.4226

2016-06-01,49.3865

2016-05-31,49.3500

2016-05-27,52.4900

2016-05-26,52.5332

2016-05-25,52.6658

2016-05-24,52.8040

2016-05-23,52.9479

2016-05-20,53.0978

2016-05-19,53.2539

2016-05-18,53.4166

2016-05-17,53.5860

2016-05-16,53.7626

2016-05-13,53.9464

2016-05-12,54.1379

2016-05-11,54.3374

2016-05-10,54.5452

2016-05-09,54.7617

2016-05-06,54.9872

2016-05-05,55.2221

2016-05-04,55.4667

2016-05-03,55.7216

2016-05-02,55.9871

2016-04-29,56.2636

2016-04-28,56.4710

2016-04-27,56.5918

2016-04-26,56.6506

2016-04-25,56.7100

2016-04-22,56.7700

2016-04-21,53.4810

2016-04-20,53.1950

2016-04-19,52.8841

2016-04-18,52.6052

2016-04-15,52.3936

2016-04-14,52.2217

2016-04-13,52.0407

2016-04-12,51.8502

2016-04-11,51.6497

2016-04-08,51.4386

2016-04-07,51.2165

2016-04-06,50.9826

2016-04-05,50.7364

2016-04-04,50.4773

2016-04-01,50.2622

2016-03-31,50.0381

2016-03-30,49.8047

2016-03-29,49.6440

2016-03-28,49.4783

2016-03-24,49.3076

2016-03-23,49.1315

2016-03-22,48.9500

2016-03-21,48.7629

2016-03-18,48.5700

2016-03-17,48.3711

2016-03-16,48.2440

2016-03-15,48.1900

2016-03-14,53.6112

2016-03-11,53.6659

2016-03-10,53.7213

2016-03-09,53.7771

2016-03-08,53.8336

2016-03-07,53.8906

2016-03-04,53.9481

2016-03-03,54.0063

2016-03-02,54.0651

2016-03-01,54.1244

2016-02-29,54.1843

2016-02-26,54.2449

2016-02-25,54.3061

2016-02-24,54.3678

2016-02-23,54.4302

2016-02-22,54.4933

2016-02-19,54.5569

2016-02-18,54.6213

2016-02-17,54.6862

2016-02-16,54.7518

2016-02-12,54.8181

2016-02-11,54.8851

2016-02-10,54.9527

2016-02-09,55.0210

2016-02-08,55.0900

2016-02-05,49.3936

2016-02-04,49.3360

2016-02-03,49.2779

2016-02-02,49.2192

2016-02-01,49.1599

2016-01-29,49.1000

2016-01-28,53.0875

2016-01-27,53.3877

2016-01-26,53.7104

2016-01-25,54.0574

2016-01-22,54.4305

2016-01-21,54.8318

2016-01-20,55.2632

2016-01-19,55.5953

2016-01-15,55.8719

2016-01-14,56.0622

2016-01-13,56.2605

2016-01-12,56.4090

2016-01-11,56.5620

2016-01-08,56.6537

2016-01-07,56.7472

2016-01-06,56.7811

2016-01-05,56.8154

2016-01-04,56.8500

2015-12-31,54.2742

2015-12-30,54.1945

2015-12-29,54.1124

2015-12-28,54.0578

2015-12-24,54.0020

2015-12-23,53.9451

2015-12-22,53.8870

2015-12-21,53.8278

2015-12-18,53.7673

2015-12-17,53.7056

2015-12-16,53.6800

2015-12-15,56.2045

2015-12-14,56.2300

2015-12-11,53.7510

2015-12-10,53.6205

2015-12-09,53.4831

2015-12-08,53.3386

2015-12-07,53.1864

2015-12-04,53.0262

2015-12-03,52.9040

2015-12-02,52.7766

2015-12-01,52.7008

2015-11-30,52.6546

2015-11-27,52.6344

2015-11-25,52.6139

2015-11-24,52.5933

2015-11-23,52.5724

2015-11-20,52.5513

2015-11-19,52.5300

2015-11-18,54.7029

2015-11-17,54.7701

2015-11-16,54.8394

2015-11-13,54.9109

2015-11-12,54.9460

2015-11-11,54.9629

2015-11-10,54.9800

2015-11-09,53.0380

2015-11-06,52.6402

2015-11-05,52.2136

2015-11-04,51.7057

2015-11-03,51.2320

2015-11-02,50.7212

2015-10-30,50.1272

2015-10-29,49.4365

2015-10-28,48.6333

2015-10-27,47.6995

2015-10-26,46.7102

2015-10-23,45.7066

2015-10-22,45.3057

2015-10-21,45.0075

2015-10-20,44.7234

2015-10-19,44.4112

2015-10-16,44.1390

2015-10-15,43.8430

2015-10-14,43.5214

2015-10-13,43.1717

2015-10-12,42.7917

2015-10-09,42.3786

