time,TRIX
2016-07-07,1.0817
2016-07-06,1.1226
2016-07-05,1.1202
2016-07-01,0.9662
2016-06-30,0.6934
2016-06-29,0.3537
2016-06-28,0.0269
2016-06-27,-0.0933
2016-06-24,-0.0615
2016-06-23,-0.0522
2016-06-22,-0.0938
2016-06-21,-0.0973
2016-06-20,-0.0351
2016-06-17,0.0477
2016-06-16,0.2497
2016-06-15,0.4361
2016-06-14,0.5663
2016-06-13,0.6893
2016-06-10,0.8005
2016-06-09,0.6715
2016-06-08,0.4750
2016-06-07,0.4348
2016-06-06,0.4674
2016-06-03,0.5635
2016-06-02,0.6270
2016-06-01,0.5548
2016-05-31,0.4410
2016-05-27,0.2206
2016-05-26,0.1023
2016-05-25,0.0569
2016-05-24,0.0307
2016-05-23,0.0609
2016-05-20,0.1234
2016-05-19,0.1265
2016-05-18,0.2528
2016-05-17,0.3943
2016-05-16,0.6467
2016-05-13,0.8051
2016-05-12,0.8474
2016-05-11,0.8230
2016-05-10,0.7451
2016-05-09,0.6706
2016-05-06,0.6434
2016-05-05,0.6027
2016-05-04,0.5920
2016-05-03,0.6693
2016-05-02,0.8256
2016-04-29,0.9056
2016-04-28,0.9997
2016-04-27,1.1014
2016-04-26,1.2483
2016-04-25,1.3810
2016-04-22,1.4124
2016-04-21,1.3774
2016-04-20,1.3072
2016-04-19,1.1513
2016-04-18,1.0181
2016-04-15,0.8658
2016-04-14,0.6889
2016-04-13,0.5390
2016-04-12,0.5413
2016-04-11,0.5581
2016-04-08,0.6060
2016-04-07,0.5729
2016-04-06,0.4961
2016-04-05,0.3401
2016-04-04,0.2644
2016-04-01,0.1212
2016-03-31,0.0864
2016-03-30,-0.0259
2016-03-29,-0.1334
2016-03-28,-0.2092
2016-03-24,-0.2235
2016-03-23,-0.1949
2016-03-22,-0.1115
2016-03-21,-0.0086
2016-03-18,0.0511
2016-03-17,0.0985
2016-03-16,0.1440
2016-03-15,0.2244
2016-03-14,0.4020
2016-03-11,0.4208
2016-03-10,0.3691
2016-03-09,0.4271
2016-03-08,0.5422
2016-03-07,0.6755
2016-03-04,0.5660
2016-03-03,0.4911
2016-03-02,0.2846
2016-03-01,0.1229
2016-02-29,0.1703
2016-02-26,0.2376
2016-02-25,0.3541
2016-02-24,0.5190
2016-02-23,0.6396
2016-02-22,0.7339
2016-02-19,0.5846
2016-02-18,0.2956
2016-02-17,-0.1017
2016-02-16,-0.6726
2016-02-12,-1.2383
2016-02-11,-1.7655
2016-02-10,-1.9056
2016-02-09,-1.8808
2016-02-08,-1.3153
2016-02-05,-0.8496
2016-02-04,-0.5343
2016-02-03,-0.4470
2016-02-02,-0.3592
2016-02-01,-0.3367
2016-01-29,-0.4080
2016-01-28,-0.4612
2016-01-27,-0.4581
2016-01-26,-0.5036
2016-01-25,-0.7199
2016-01-22,-0.9357
2016-01-21,-1.1256
2016-01-20,-1.0449
2016-01-19,-0.8988
2016-01-15,-0.7408
