time,TRIX
2017-11-29,2.8488
2017-11-28,2.9364
2017-11-27,2.1687
2017-11-24,0.9583
2017-11-22,0.6706
2017-11-21,0.7407
2017-11-20,0.9240
2017-11-17,1.1486
2017-11-16,1.4398
2017-11-15,1.7997
2017-11-14,1.9084
2017-11-13,1.8261
2017-11-10,1.6478
2017-11-09,1.7072
2017-11-08,1.8249
2017-11-07,1.7156
2017-11-06,1.3687
2017-11-03,0.9120
2017-11-02,0.7154
2017-11-01,0.4310
2017-10-31,-0.1057
2017-10-30,-0.6510
2017-10-27,-0.9671
2017-10-26,-0.9840
2017-10-25,-1.0305
2017-10-24,-1.0976
2017-10-23,-1.1658
2017-10-20,-1.1631
2017-10-19,-0.9195
2017-10-18,-0.2941
2017-10-17,0.3471
2017-10-16,0.9343
2017-10-13,0.9912
2017-10-12,1.0786
2017-10-11,1.0967
2017-10-10,1.0361
2017-10-09,1.0866
2017-10-06,1.1050
2017-10-05,1.0980
2017-10-04,0.9084
2017-10-03,0.8310
2017-10-02,0.7579
2017-09-29,0.5515
2017-09-28,0.4376
2017-09-27,0.4644
2017-09-26,0.5562
2017-09-25,0.7227
2017-09-22,0.9062
2017-09-21,1.0997
2017-09-20,1.2684
2017-09-19,1.2365
2017-09-18,1.0133
2017-09-15,0.8179
2017-09-14,0.7846
2017-09-13,0.7559
2017-09-12,0.6410
2017-09-11,0.4100
2017-09-08,0.3668
2017-09-07,0.3190
2017-09-06,0.2697
2017-09-05,0.2215
2017-09-01,0.2017
2017-08-31,0.1657
2017-08-30,0.1718
2017-08-29,0.1931
2017-08-28,0.1865
2017-08-25,0.1689
2017-08-24,0.0997
2017-08-23,-0.0879
2017-08-22,-0.2785
2017-08-21,-0.3042
2017-08-18,-0.2659
2017-08-17,-0.2938
2017-08-16,-0.3679
2017-08-15,-0.5416
2017-08-14,-0.7125
2017-08-11,-0.8475
2017-08-10,-0.9130
2017-08-09,-0.9441
2017-08-08,-0.9424
2017-08-07,-0.8442
2017-08-04,-0.4952
2017-08-03,0.0327
2017-08-02,0.5069
2017-08-01,0.8092
2017-07-31,1.0574
2017-07-28,1.2494
2017-07-27,1.4224
2017-07-26,1.6154
2017-07-25,1.6075
2017-07-24,1.6882
2017-07-21,1.8174
2017-07-20,1.9935
2017-07-19,2.0992
2017-07-18,1.9297
2017-07-17,1.4999
2017-07-14,1.0181
2017-07-13,0.7355
2017-07-12,0.3542
2017-07-11,-0.1892
2017-07-10,-0.1115
2017-07-07,-0.0115
2017-07-06,0.1270
2017-07-05,0.2002
2017-07-03,0.2167
2017-06-30,0.2445
2017-06-29,0.3447
2017-06-28,0.4483
2017-06-27,0.4801
2017-06-26,0.6083
2017-06-23,0.6671
2017-06-22,0.6334
2017-06-21,0.4735
2017-06-20,0.4633
2017-06-19,0.4591
2017-06-16,0.3135
2017-06-15,0.2000
2017-06-14,0.1761
2017-06-13,-0.0792
2017-06-12,-0.5235
2017-06-09,-1.0928
2017-06-08,-1.3989
2017-06-07,-1.4136
2017-06-06,-1.2783
2017-06-05,-0.9701
2017-06-02,-0.8695
2017-06-01,-0.8503
2017-05-31,-0.8124
2017-05-30,-0.6242
2017-05-26,-0.5622
2017-05-25,-0.5809
2017-05-24,-0.4879
2017-05-23,-0.5134
2017-05-22,-0.5709
2017-05-19,-0.6905
2017-05-18,-0.6478
2017-05-17,-0.6031
2017-05-16,-0.6206
2017-05-15,-0.8030
2017-05-12,-1.0221
2017-05-11,-1.1127
2017-05-10,-1.2232
2017-05-09,-0.9147
2017-05-08,-0.7383
2017-05-05,-0.6738
2017-05-04,-0.6515
2017-05-03,-0.7908
2017-05-02,-1.0923
2017-05-01,-1.4722
2017-04-28,-1.7266
2017-04-27,-1.6678
2017-04-26,-1.4517
2017-04-25,-1.3060
2017-04-24,-1.1971
2017-04-21,-1.0970
2017-04-20,-0.8751
2017-04-19,-0.5109
2017-04-18,-0.0734
2017-04-17,0.6991
2017-04-13,1.5025
2017-04-12,2.1102
2017-04-11,2.2828
2017-04-10,2.2573
2017-04-07,1.6704
2017-04-06,1.1980
2017-04-05,0.8342
2017-04-04,0.5703
2017-04-03,0.4759
2017-03-31,0.3886
2017-03-30,0.2533
2017-03-29,0.1528
2017-03-28,-0.0155
2017-03-27,-0.2389
2017-03-24,-0.5163
2017-03-23,-0.4917
2017-03-22,-0.4593
2017-03-21,-0.3602
2017-03-20,-0.2910
2017-03-17,-0.1712
2017-03-16,-0.1839
2017-03-15,-0.2212
2017-03-14,-0.1428
2017-03-13,-0.1331
2017-03-10,-0.1061
2017-03-09,-0.0478
2017-03-08,0.1150
2017-03-07,0.5152
2017-03-06,0.6551
2017-03-03,0.5939
2017-03-02,0.6099
2017-03-01,0.7766
2017-02-28,0.9420
2017-02-27,1.0524
2017-02-24,1.1891
2017-02-23,1.5890
2017-02-22,1.9479
2017-02-21,2.1702
2017-02-17,2.1358
2017-02-16,1.9178
2017-02-15,1.4729
2017-02-14,0.8307
2017-02-13,0.4744
2017-02-10,0.2150
2017-02-09,0.1359
2017-02-08,0.0818
2017-02-07,0.0856
2017-02-06,0.1209
2017-02-03,0.0863
2017-02-02,-0.1480
2017-02-01,-0.3796
2017-01-31,-0.5122
2017-01-30,-0.3914
2017-01-27,-0.1097
2017-01-26,0.0756
2017-01-25,0.2018
2017-01-24,0.3567
2017-01-23,0.4696
2017-01-20,0.5978
2017-01-19,0.7295
2017-01-18,0.8720
2017-01-17,1.0011
2017-01-13,1.0063
2017-01-12,1.1931
2017-01-11,1.4083
2017-01-10,1.4280
2017-01-09,1.1606
2017-01-06,0.9849
2017-01-05,0.8116
2017-01-04,0.5970
2017-01-03,0.3246
2016-12-30,0.0759
2016-12-29,-0.2204
2016-12-28,-0.5776
2016-12-27,-0.9254
2016-12-23,-1.3213
2016-12-22,-1.4657
2016-12-21,-1.3938
2016-12-20,-0.9921
2016-12-19,-0.4619
2016-12-16,0.0508
2016-12-15,0.1380
2016-12-14,0.1257
2016-12-13,0.0200
2016-12-12,-0.1831
2016-12-09,-0.2045
2016-12-08,-0.1727
2016-12-07,-0.1768
2016-12-06,-0.1920
2016-12-05,-0.0283
2016-12-02,-0.1509
2016-12-01,-0.4071
2016-11-30,-0.5929
2016-11-29,-0.4885
2016-11-28,0.0655
2016-11-25,0.7060
2016-11-23,1.5054
2016-11-22,2.5155
2016-11-21,4.4146
2016-11-18,5.3632
2016-11-17,5.3137
2016-11-16,4.8236
2016-11-15,4.1787
2016-11-14,2.5974
2016-11-11,1.7854
2016-11-10,1.2507
2016-11-09,0.6666
2016-11-08,0.5131
2016-11-07,0.3232
2016-11-04,0.1555
2016-11-03,0.1478
2016-11-02,0.1145
2016-11-01,0.0333
2016-10-31,-0.1988
2016-10-28,-0.2509
2016-10-27,-0.1192
2016-10-26,0.0823
2016-10-25,0.3750
2016-10-24,0.7810
2016-10-21,0.9792
2016-10-20,1.0409
2016-10-19,0.8631
2016-10-18,0.5624
2016-10-17,0.0723
2016-10-14,-0.0666
2016-10-13,0.1420
2016-10-12,0.5574
2016-10-11,0.7941
2016-10-10,0.8220
2016-10-07,0.8433
2016-10-06,1.1191
2016-10-05,1.4242
2016-10-04,1.1870
2016-10-03,1.1758
2016-09-30,1.2628
2016-09-29,1.3595
2016-09-28,1.3089
2016-09-27,1.1186
2016-09-26,0.8874
2016-09-23,0.7760
2016-09-22,0.8698
2016-09-21,1.0323
2016-09-20,1.1760
2016-09-19,1.2988
2016-09-16,1.2949
2016-09-15,1.3510
2016-09-14,1.3814
2016-09-13,1.5255
2016-09-12,1.7152
2016-09-09,1.8377
2016-09-08,1.7053
2016-09-07,1.4507
2016-09-06,0.9537
2016-09-02,0.6256
2016-09-01,0.4725
2016-08-31,0.3595
2016-08-30,0.3843
2016-08-29,0.4768
2016-08-26,0.5689
2016-08-25,0.3307
2016-08-24,-0.0241
2016-08-23,-0.3601
2016-08-22,-0.5415
2016-08-19,-0.5116
2016-08-18,-0.4033
2016-08-17,-0.2119
2016-08-16,0.0406
2016-08-15,0.5308
2016-08-12,1.3326
2016-08-11,1.9951
2016-08-10,2.1246
2016-08-09,2.0521
2016-08-08,1.9353
2016-08-05,1.7406
