time,ROCR
2018-01-04,1.0337
2018-01-03,1.0325
2018-01-02,1.0140
2017-12-29,0.9780
2017-12-28,1.0059
2017-12-27,1.0089
2017-12-26,0.9871
2017-12-22,1.0239
2017-12-21,1.0331
2017-12-20,1.0006
2017-12-19,1.0124
2017-12-18,1.0316
2017-12-15,0.9953
2017-12-14,0.9949
2017-12-13,1.0090
2017-12-12,1.0042
2017-12-11,1.0169
2017-12-08,0.9980
2017-12-07,0.9767
2017-12-06,0.9816
2017-12-05,0.9497
2017-12-04,0.9297
2017-12-01,0.9425
2017-11-30,0.9557
2017-11-29,0.9639
2017-11-28,1.0230
2017-11-27,1.0324
2017-11-24,1.0422
2017-11-22,1.0659
2017-11-21,1.0399
2017-11-20,1.0049
2017-11-17,1.0079
2017-11-16,0.9969
2017-11-15,0.9711
2017-11-14,0.9649
2017-11-13,0.9707
2017-11-10,0.9829
2017-11-09,0.9916
2017-11-08,0.9827
2017-11-07,0.9981
2017-11-06,1.0343
2017-11-03,1.0091
2017-11-02,0.9289
2017-11-01,0.9331
2017-10-31,0.9240
2017-10-30,0.8884
2017-10-27,0.9036
2017-10-26,0.9853
2017-10-25,0.9780
2017-10-24,0.9766
2017-10-23,0.9755
2017-10-20,1.0085
2017-10-19,1.0200
2017-10-18,1.0332
2017-10-17,1.0301
2017-10-16,1.0817
2017-10-13,1.0605
2017-10-12,1.0573
2017-10-11,1.0670
2017-10-10,1.0624
2017-10-09,1.0143
2017-10-06,1.0000
2017-10-05,1.0165
2017-10-04,1.0173
2017-10-03,1.0458
2017-10-02,1.0605
2017-09-29,1.0296
2017-09-28,1.0099
2017-09-27,1.0078
2017-09-26,0.9930
2017-09-25,0.9808
2017-09-22,1.0228
2017-09-21,1.0067
2017-09-20,1.0066
2017-09-19,1.0011
2017-09-18,1.0239
2017-09-15,1.0261
2017-09-14,1.0178
2017-09-13,1.0416
2017-09-12,1.0546
2017-09-11,1.0037
2017-09-08,1.0052
2017-09-07,1.0415
2017-09-06,1.0285
2017-09-05,1.0241
2017-09-01,1.0314
2017-08-31,1.0142
2017-08-30,0.9951
2017-08-29,0.9760
2017-08-28,0.9888
2017-08-25,1.0220
2017-08-24,1.0172
2017-08-23,0.9949
2017-08-22,1.0035
2017-08-21,0.9946
2017-08-18,0.9875
2017-08-17,0.9932
