time,SlowD,SlowK
2017-04-21,28.5312,42.4947
2017-04-20,17.6890,25.0393
2017-04-19,17.3723,18.0597
2017-04-18,23.5439,9.9679
2017-04-17,41.2737,24.0892
2017-04-13,60.1087,36.5746
2017-04-12,81.0485,63.1575
2017-04-11,90.2991,80.5941
2017-04-10,87.0707,99.3939
2017-04-07,70.7980,90.9091
2017-04-06,57.2727,70.9091
2017-04-05,54.9022,50.5758
2017-04-04,64.1990,50.3333
2017-04-03,74.7830,63.7974
2017-03-31,82.8798,78.4662
2017-03-30,80.3363,82.0853
2017-03-29,72.2412,88.0879
2017-03-28,55.3786,70.8357
2017-03-27,41.6278,57.8000
2017-03-24,29.2130,37.5000
2017-03-23,22.5728,29.5833
2017-03-22,22.9061,20.5556
2017-03-21,32.8990,17.5794
2017-03-20,48.8000,30.5832
2017-03-17,61.3492,50.5343
2017-03-16,63.8847,65.2824
2017-03-15,58.2747,68.2309
2017-03-14,46.9200,58.1409
2017-03-13,34.9008,48.4524
2017-03-10,23.9583,34.1667
2017-03-09,19.8611,22.0833
2017-03-08,18.9769,15.6250
2017-03-07,19.7976,21.8750
2017-03-06,16.5953,19.4306
2017-03-03,18.7008,18.0872
2017-03-02,23.2082,12.2682
2017-03-01,32.8845,25.7471
2017-02-28,43.0766,31.6092
2017-02-27,57.6315,41.2972
2017-02-24,73.6982,56.3235
2017-02-23,82.3654,75.2740
2017-02-22,80.1103,89.4970
2017-02-21,70.4014,82.3252
2017-02-17,65.1089,68.5088
2017-02-16,67.0834,60.3704
2017-02-15,74.1076,66.4475
2017-02-14,80.2538,74.4324
2017-02-13,84.5915,81.4430
2017-02-10,84.3790,84.8860
2017-02-09,77.4920,87.4457
2017-02-08,65.8684,80.8055
2017-02-07,53.7138,64.2249
2017-02-06,43.8865,52.5746
2017-02-03,33.3155,44.3420
2017-02-02,23.4092,34.7429
2017-02-01,17.0427,20.8616
2017-01-31,17.8562,14.6231
2017-01-30,23.9503,15.6435
2017-01-27,37.2321,23.3020
2017-01-26,48.9358,32.9054
2017-01-25,58.0751,55.4890
2017-01-24,55.9848,58.4129
2017-01-23,57.7220,60.3234
2017-01-20,58.9523,49.2180
2017-01-19,62.5336,63.6245
2017-01-18,56.3737,64.0144
2017-01-17,51.3594,59.9618
2017-01-13,53.3941,45.1449
2017-01-12,65.4912,48.9715
2017-01-11,79.6275,66.0658
2017-01-10,88.2538,81.4362
2017-01-09,91.0840,91.3806
2017-01-06,88.2846,91.9444
2017-01-05,83.6779,89.9269
2017-01-04,79.7681,82.9825
2017-01-03,80.0249,78.1243
2016-12-30,78.8909,78.1974
2016-12-29,74.4917,83.7530
2016-12-28,60.3148,74.7222
2016-12-27,44.9216,65.0000
2016-12-23,27.5667,41.2222
2016-12-22,21.5695,28.5425
2016-12-21,23.9531,12.9353
2016-12-20,36.5499,23.2307
2016-12-19,50.1249,35.6933
2016-12-16,62.2507,50.7258
2016-12-15,66.5096,63.9556
2016-12-14,57.4304,72.0707
2016-12-13,40.0859,63.5025
2016-12-12,24.6046,36.7180
2016-12-09,19.2751,20.0370
2016-12-08,16.8560,17.0587
2016-12-07,15.7994,20.7297
2016-12-06,18.8234,12.7796
2016-12-05,31.4882,13.8888
2016-12-02,47.0968,29.8016
2016-12-01,53.8544,50.7742
2016-11-30,51.2124,60.7145
2016-11-29,41.7274,50.0744
2016-11-28,35.6373,42.8485
2016-11-25,33.8436,32.2593
2016-11-23,40.6481,31.8042
2016-11-22,48.8221,37.4673
2016-11-21,59.2252,52.6727
2016-11-18,65.4454,56.3265
2016-11-17,71.8165,68.6764
2016-11-16,71.6673,71.3333
2016-11-15,70.3755,75.4399
2016-11-14,70.2392,68.2287
2016-11-11,74.4358,67.4578
2016-11-10,78.0225,75.0312
2016-11-09,70.6223,80.8184
2016-11-08,52.6417,78.2179
2016-11-07,32.0205,52.8306
2016-11-04,23.7151,26.8767
2016-11-03,28.3582,16.3542
2016-11-02,41.1250,27.9142
2016-11-01,50.1386,40.8062
2016-10-31,53.9844,54.6547
2016-10-28,56.7174,54.9550
2016-10-27,60.6934,52.3434
2016-10-26,69.1006,62.8537
2016-10-25,69.9278,66.8831
2016-10-24,70.9151,77.5651
2016-10-21,63.3036,65.3351
2016-10-20,55.1308,69.8449
2016-10-19,39.0387,54.7306
2016-10-18,30.1944,40.8170
2016-10-17,33.0413,21.5686
2016-10-14,51.9051,28.1974
2016-10-13,71.9483,49.3579
2016-10-12,82.3541,78.1601
2016-10-11,82.7037,88.3269
2016-10-10,78.4558,80.5753
2016-10-07,80.1480,79.2090
2016-10-06,80.1962,75.5833
2016-10-05,82.8509,85.6517
2016-10-04,78.6380,79.3535
2016-10-03,74.3293,83.5476
2016-09-30,64.6869,73.0129
2016-09-29,56.7776,66.4273
2016-09-28,50.4154,54.6205
2016-09-27,53.2866,49.2852
2016-09-26,64.1151,47.3406
2016-09-23,80.8630,63.2340
2016-09-22,89.2924,81.7706
2016-09-21,91.4623,97.5845
2016-09-20,85.5856,88.5220
2016-09-19,82.1399,88.2804
2016-09-16,77.2208,79.9545
2016-09-15,75.7336,78.1847
2016-09-14,77.4517,73.5231
2016-09-13,82.2578,75.4930
2016-09-12,84.3175,83.3388
2016-09-09,78.9654,87.9417
2016-09-08,64.2893,81.6719
2016-09-07,47.9746,67.2827
2016-09-06,36.4681,43.9131
2016-09-02,38.8838,32.7279
2016-09-01,52.9395,32.7632
2016-08-31,72.2039,51.1602
2016-08-30,84.0008,74.8952
2016-08-29,87.0323,90.5563
2016-08-26,75.4207,86.5508
2016-08-25,60.3780,83.9896
2016-08-24,43.0850,55.7216
2016-08-23,38.0405,41.4228
2016-08-22,42.1582,32.1106
2016-08-19,48.6877,40.5882
2016-08-18,52.7698,53.7759
2016-08-17,52.4289,51.6991
