time,SlowD,SlowK
2017-02-02,34.6081,44.8929
2017-02-01,26.1841,29.8344
2017-01-31,22.5297,29.0970
2017-01-30,26.5138,19.6210
2017-01-27,37.3153,18.8712
2017-01-26,55.6353,41.0492
2017-01-25,65.8018,52.0254
2017-01-24,76.8126,73.8312
2017-01-23,76.3811,71.5490
2017-01-20,76.0115,85.0576
2017-01-19,70.1748,72.5367
2017-01-18,69.0204,70.4403
2017-01-17,65.9500,67.5475
2017-01-13,57.6754,69.0735
2017-01-12,51.4277,61.2290
2017-01-11,46.6536,42.7237
2017-01-10,53.2806,50.3303
2017-01-09,52.0628,46.9066
2017-01-06,48.9639,62.6049
2017-01-05,36.5044,46.6769
2017-01-04,26.5303,37.6098
2017-01-03,26.6380,25.2266
2016-12-30,36.0108,16.7546
2016-12-29,57.4418,37.9328
2016-12-28,72.1970,53.3449
2016-12-27,81.9571,81.0477
2016-12-23,79.0426,82.1982
2016-12-22,68.1917,82.6254
2016-12-21,52.4789,72.3042
2016-12-20,36.0975,49.6454
2016-12-19,29.9217,35.4870
2016-12-16,26.8356,23.1601
2016-12-15,33.9081,31.1181
2016-12-14,44.6481,26.2287
2016-12-13,63.7287,44.3775
2016-12-12,73.4828,63.3380
2016-12-09,72.3140,83.4706
2016-12-08,59.1186,73.6398
2016-12-07,45.8347,59.8317
2016-12-06,35.1711,43.8842
2016-12-05,33.1098,33.7881
2016-12-02,41.1429,27.8409
2016-12-01,58.3845,37.7004
2016-11-30,71.5306,57.8873
2016-11-29,77.7787,79.5656
2016-11-28,73.7903,77.1389
2016-11-25,72.9150,76.6316
2016-11-23,74.7198,67.6004
2016-11-22,81.9412,74.5129
2016-11-21,86.4453,82.0462
2016-11-18,84.2194,89.2647
2016-11-17,75.4563,88.0250
2016-11-16,64.8019,75.3685
2016-11-15,62.2049,62.9754
2016-11-14,67.8206,56.0618
2016-11-11,80.8554,67.5775
2016-11-10,80.9932,79.8226
2016-11-09,67.6194,95.1660
2016-11-08,39.3883,67.9909
2016-11-07,26.9814,39.7012
2016-11-04,32.5791,10.4726
2016-11-03,50.7187,30.7705
2016-11-02,57.5520,56.4942
2016-11-01,50.2694,64.8915
2016-10-31,40.5510,51.2704
2016-10-28,40.9404,34.6465
2016-10-27,51.6772,35.7362
2016-10-26,67.7345,52.4386
2016-10-25,77.8301,66.8568
2016-10-24,78.0444,83.9080
2016-10-21,64.5033,82.7256
2016-10-20,46.0592,67.4995
2016-10-19,31.2407,43.2850
2016-10-18,24.0727,27.3930
2016-10-17,20.7181,23.0440
2016-10-14,21.4679,21.7812
2016-10-13,30.6430,17.3292
2016-10-12,50.3352,25.2934
2016-10-11,70.5684,49.3064
2016-10-10,75.1803,76.4057
2016-10-07,65.7288,85.9931
2016-10-06,54.1992,63.1421
2016-10-05,54.6444,48.0512
2016-10-04,61.5006,51.4043
2016-10-03,62.6836,64.4776
2016-09-30,53.4754,68.6198
2016-09-29,41.4641,54.9534
2016-09-28,40.0714,36.8531
2016-09-27,54.5411,32.5859
2016-09-26,72.7394,50.7752
2016-09-23,84.9392,80.2623
2016-09-22,87.9997,87.1808
2016-09-21,90.7240,87.3747
2016-09-20,86.7465,89.4435
2016-09-19,74.5425,95.3537
2016-09-16,56.6468,75.4421
2016-09-15,41.2045,52.8317
2016-09-14,39.2636,41.6667
2016-09-13,43.9893,29.1150
2016-09-12,61.0698,47.0091
2016-09-09,73.2667,55.8438
2016-09-08,83.4151,80.3566
2016-09-07,87.1996,83.5996
2016-09-06,89.6165,86.2890
2016-09-02,89.6081,91.7101
2016-09-01,82.7454,90.8503
2016-08-31,74.2134,86.2640
2016-08-30,67.2692,71.1219
2016-08-29,69.9364,65.2543
2016-08-26,77.3989,65.4313
2016-08-25,86.2509,79.1237
2016-08-24,89.5333,87.6417
2016-08-23,82.5003,91.9874
2016-08-22,64.3581,88.9708
2016-08-19,46.7517,66.5426
2016-08-18,42.6244,37.5608
2016-08-17,57.6399,36.1516
